333,2452.1,427.08,65.941,2442,417,20,20,20.86,20.326,19.963,2449,417
49,1960.5,481.64,24.385,1957,477,7,9,8.6473,7.2148,88.273,1959,477
41,2464.7,528.77,22.728,2461,525,7,7,7.4942,6.9658,169.65,2464,525
301,2770.2,594.94,64.77,2760,585,20,20,20.581,18.622,86.761,2766,585
89,2064.7,612.46,33.799,2060,607,10,11,11.313,10.017,94.739,2062,607
8,1955.4,617.62,9.0711,1954,616,3,3,3.5376,2.8794,135,1954,616
57,2781.3,697.57,27.556,2777,693,8,9,9.224,7.8681,85.041,2780,693
6,2225.8,698.17,9.0711,2224,697,3,3,3.4888,2.1897,135,2224,697
2,2755,725.5,4.2426,2754,725,2,1,2.2568,1.1284,0,2754,725
1,2301.5,728.5,2.8284,2301,728,1,1,1.1284,1.1284,0,2301,728
11,2143.1,744.41,11.071,2141,743,4,3,4.3837,3.195,164.93,2141,743
2,2903,757.5,4.2426,2902,757,2,1,2.2568,1.1284,0,2902,757
46,2038.6,763.43,23.899,2035,760,7,7,7.8509,7.4602,45,2036,760
16,2301.4,820.5,17.314,2299,817,5,6,6.501,3.1337,132.91,2300,817
2621,2640.1,873.88,191.82,2612,845,57,59,59.08,56.485,81.135,2633,845
4,1805.2,877.25,7.6569,1804,876,2,3,3.1915,1.5958,108.43,1804,876
82,3184.9,890.45,33.556,3179,886,11,9,10.782,9.6829,7.125,3181,886
2,2883.5,889,4.8284,2883,888,1,2,2.2568,1.1284,90,2883,888
320,3047.7,910.02,65.941,3038,900,20,20,20.502,19.873,42.23,3044,900
2,1029.5,949,4.8284,1029,948,1,2,2.2568,1.1284,90,1029,948
582,2181.1,967.42,88.083,2167,954,27,27,28.042,26.425,56.186,2177,954
5,1047.3,998.1,7.0711,1046,997,3,2,3.1443,2.0247,161.57,1046,997
215,3460.6,1009.7,55.113,3453,1001,16,18,17.224,15.893,82.811,3458,1001
465,999.98,1039.9,81.012,988,1027,24,25,24.702,23.968,54.398,1000,1027
112,2615,1037.7,38.042,2609,1032,12,12,12.557,11.357,28.549,2612,1032
877,1993.7,1072.2,110.81,1978,1054,32,35,35.367,31.572,78.99,1992,1054
19,3765.2,1082.8,23.899,3761,1081,11,3,10.205,2.3706,170.34,3761,1081
1,1765.5,1110.5,2.8284,1765,1110,1,1,1.1284,1.1284,0,1765,1110
1,3797.5,1115.5,2.8284,3797,1115,1,1,1.1284,1.1284,0,3797,1115
122,1237.7,1132.3,40.627,1231,1126,13,12,12.721,12.211,50.094,1235,1126
872,3566.7,1148.7,109.98,3550,1132,33,34,34.337,32.335,63.098,3563,1132
151,725.18,1156.1,44.284,718,1149,14,14,14.274,13.469,118.44,723,1149
628,2816.8,1167.6,92.326,2803,1153,28,29,29.092,27.485,53.051,2815,1153
2,1175.5,1155,4.8284,1175,1154,1,2,2.2568,1.1284,90,1175,1154
159,2998.4,1179.8,46.042,2991,1173,14,14,14.504,13.958,51.653,2995,1173
904,1515.1,1197.5,112.23,1498,1180,34,35,34.526,33.337,49.605,1513,1180
2,3759,1184.5,4.2426,3758,1184,2,1,2.2568,1.1284,0,3758,1184
1746,777.54,1212.7,155.78,754,1189,48,46,47.598,46.705,27.725,775,1189
50,2833,1235.8,25.556,2829,1232,8,8,8.2722,7.6959,38.229,2831,1232
441,814.38,1245.8,77.355,803,1235,23,23,24.206,23.197,133.65,806,1235
637,3458.2,1283.9,94.912,3444,1269,29,29,28.77,28.191,53.812,3458,1269
42,2053.7,1273.3,23.314,2050,1270,7,7,7.5434,7.0891,61.887,2051,1270
1,972.5,1271.5,2.8284,972,1271,1,1,1.1284,1.1284,0,972,1271
1989,1901.7,1332,165.44,1877,1307,49,51,52.427,48.305,59.455,1896,1307
1080,1420.4,1338.2,122.47,1402,1319,37,38,37.446,36.722,65.679,1420,1319
11,3142.1,1343.4,11.071,3140,1342,4,3,4.3837,3.195,164.93,3140,1342
14,3126.1,1347.7,13.314,3124,1345,4,5,4.7462,3.7557,65.642,3126,1345
12,3119.5,1356,11.657,3118,1354,3,4,4.5135,3.3851,90,3118,1354
669,1716.1,1370.6,96.326,1702,1355,29,30,29.989,28.404,57.431,1716,1355
9,3128.1,1360.7,11.657,3127,1358,2,5,5.2289,2.1915,85.269,3128,1358
10,3114.7,1371.5,10.485,3113,1370,4,3,3.9665,3.21,0,3113,1370
26,3130.3,1380.7,20.142,3127,1378,7,6,6.472,5.115,29.234,3128,1378
739,3885.2,1398.7,101.98,3870,1383,31,31,31.198,30.16,81.527,3883,1383
2374,1118.8,1427.7,182.27,1092,1400,54,55,55.589,54.375,77.707,1112,1400
232,3190.2,1430.7,56.527,3181,1422,18,17,17.444,16.934,9.1302,3188,1422
3,3796.8,1422.8,5.6569,3796,1422,2,2,2.3646,1.6154,45,3796,1422
6,4125,1438.5,7.6569,4124,1437,2,3,3.3851,2.2568,90,4124,1437
38,3894.8,1442.6,21.556,3891,1439,7,7,7.0898,6.8243,140.97,3894,1439
3150,1925.1,1487.2,208.65,1894,1455,62,64,65.397,61.329,56.69,1923,1455
26,3303.5,1460.7,18.485,3301,1458,5,6,6.3893,5.1812,90,3301,1458
458,1998.7,1473,83.841,1985,1460,25,26,25.515,22.854,124.14,1996,1460
2037,2185.2,1486.4,170.51,2160,1461,51,52,52.197,49.689,66.354,2177,1461
66,458.89,1475.5,30.385,454,1471,10,9,9.9242,8.4676,171.61,457,1471
1469,3875.5,1499,142.95,3854,1477,43,44,43.781,42.721,63.825,3873,1477
9,4194.2,1479.7,10.485,4192,1478,4,3,3.6853,3.1094,7.6276,4193,1478
10,2910.7,1503.5,10.485,2909,1502,4,3,3.9665,3.21,0,2909,1502
392,548.09,1527.6,73.012,537,1516,22,23,22.549,22.134,77.387,547,1516
1823,781.03,1568.4,159.44,757,1544,48,49,48.67,47.69,62.403,778,1544
1,317.5,1562.5,2.8284,317,1562,1,1,1.1284,1.1284,0,317,1562
910,2561.7,1589.2,112.81,2545,1572,34,34,34.607,33.48,61.907,2559,1572
116,3521.7,1596.8,38.627,3516,1591,12,12,12.465,11.849,38.064,3519,1591
35,2997.6,1602.3,20.728,2994,1599,7,6,7.2577,6.1402,168.52,2996,1599
38,1629.8,1611.4,22.142,1626,1608,7,7,7.3733,6.5619,78.62,1628,1608
54,911.63,1626.7,27.213,907,1622,9,9,8.4599,8.1271,16.799,911,1622
160,4415.1,1630.2,47.113,4408,1622,14,16,14.588,13.965,82.742,4414,1622
6,2715.5,1626,7.6569,2714,1625,3,2,3.3851,2.2568,0,2714,1625
6,377,1632.5,7.6569,376,1631,2,3,3.3851,2.2568,90,376,1631
462,2618.1,1646.9,79.255,2606,1634,24,25,24.698,23.817,73.076,2616,1634
3306,1233.5,1679.6,214.89,1201,1647,65,65,65.289,64.472,58.118,1226,1647
6,2351.3,1651.8,9.0711,2350,1650,3,3,2.9302,2.6072,116.57,2351,1650
11,370.59,1656.9,11.071,369,1655,3,4,4.3837,3.195,105.07,369,1655
654,3175.6,1689.7,95.497,3161,1675,29,29,29.133,28.583,34.95,3175,1675
1,699.5,1678.5,2.8284,699,1678,1,1,1.1284,1.1284,0,699,1678
817,3645.7,1702.2,105.74,3630,1686,32,32,32.485,32.022,13.75,3643,1686
24,504.21,1698.3,17.899,502,1695,4,7,7.2184,4.2333,95.906,503,1695
1,2713.5,1717.5,2.8284,2713,1717,1,1,1.1284,1.1284,0,2713,1717
2161,4314.6,1767.2,209.97,4275,1742,68,51,60.426,45.534,5.5566,4312,1742
9,4114.1,1753.8,10.485,4112,1752,4,3,4.1957,2.7312,6.0474,4114,1752
26,3119,1767.7,17.899,3116,1765,6,5,6.518,5.0789,17.108,3118,1765
64,501.47,1805.3,28.385,497,1801,9,9,9.1581,8.8978,59.036,499,1801
1022,1264.4,1820.9,120.23,1246,1802,36,37,36.507,35.644,67.099,1263,1802
1,1381.5,1811.5,2.8284,1381,1811,1,1,1.1284,1.1284,0,1381,1811
1,1359.5,1813.5,2.8284,1359,1813,1,1,1.1284,1.1284,0,1359,1813
27,1984.1,1819.1,18.728,1981,1816,6,6,6.2166,5.53,73.363,1983,1816
9,547.83,1842.3,10.485,546,1841,4,3,3.6853,3.1094,7.6276,546,1841
1,3812.5,1844.5,2.8284,3812,1844,1,1,1.1284,1.1284,0,3812,1844
866,732.46,1910.2,107.98,716,1894,33,33,33.566,32.85,70.76,725,1894
642,2128,1914.5,94.083,2114,1900,28,29,29.214,27.981,57.42,2124,1900
418,2708.1,1915.1,77.012,2696,1904,24,22,23.403,22.741,12.776,2703,1904
959,3896.6,1923.2,115.98,3879,1906,35,35,35.607,34.292,56.873,3891,1906
19,4054.9,1914.2,15.314,4052,1912,6,4,6.2183,3.8904,6.1977,4054,1912
23,4872.9,1918.6,17.899,4871,1915,4,7,7.3507,3.9839,79.368,4872,1915
2003,4345.5,1944.8,168.02,4320,1920,52,49,52.548,48.533,1.9414,4341,1920
2,553,1927.5,4.2426,552,1927,2,1,2.2568,1.1284,0,552,1927
19,1662.3,1942.5,15.314,1660,1940,5,5,5.2068,4.6462,90,1661,1940
1,2813.5,1941.5,2.8284,2813,1941,1,1,1.1284,1.1284,0,2813,1941
8,4865.6,1948.6,9.0711,4864,1947,3,3,3.5376,2.8794,45,4865,1947
5,1127.5,1967.7,8.4853,1126,1966,3,3,3.0861,2.0628,124.1,1127,1966
603,2021.8,1981.1,92.083,2007,1968,29,27,28.629,26.817,16.084,2017,1968
22,187.77,1993.8,16.728,185,1991,6,5,5.8082,4.8227,25.47,187,1991
77,3683,1995.5,30.971,3678,1991,10,9,10.404,9.4232,6.4955,3680,1991
54,3659.1,1999.3,26.385,3655,1995,8,9,8.5666,8.026,91.741,3657,1995
19,3167.6,2003.9,15.071,3165,2002,5,4,5.5499,4.3589,167.18,3165,2002
1049,4056.3,2037,122.71,4038,2019,37,37,36.614,36.479,69.267,4050,2019
1162,3309.3,2040.8,126.23,3290,2022,38,38,38.608,38.321,62.492,3303,2022
116,2152,2031.7,39.213,2146,2025,12,12,12.653,11.672,13.434,2151,2025
1395,4895,2068.5,139.88,4874,2048,42,42,43.073,41.237,48.239,4888,2048
335,3921.8,2059.7,69.012,3911,2049,21,21,20.823,20.484,84.852,3920,2049
570,1713.3,2068.5,91.255,1700,2055,27,28,27.873,26.038,130.57,1704,2055
1300,4413.9,2079,135.3,4393,2059,41,40,40.909,40.461,47.094,4407,2059
361,276.75,2075.9,70.184,266,2065,21,22,21.769,21.115,84.508,275,2065
199,2721.9,2078,51.698,2714,2070,16,16,16.111,15.727,54.988,2719,2070
617,1980.5,2119.3,92.083,1966,2105,28,28,28.403,27.658,76.18,1977,2105
73,3801,2116.1,31.799,3797,2111,9,11,10.884,8.54,82.827,3799,2111
1,4697.5,2146.5,2.8284,4697,2146,1,1,1.1284,1.1284,0,4697,2146
5,4703.3,2147.1,7.0711,4702,2146,3,2,3.1443,2.0247,161.57,4702,2146
18,4982.4,2150.3,14.728,4980,2148,5,5,5.0078,4.5765,57.995,4981,2148
1254,3519.5,2184.8,134.12,3499,2164,40,41,40.258,39.66,88.188,3518,2164
35,2709.3,2261.6,20.728,2706,2258,6,7,7.2577,6.1402,101.48,2708,2258
46,1707.6,2295.2,25.314,1704,2292,8,7,7.9757,7.3434,177.93,1704,2292
30,757.17,2309,19.314,754,2306,6,6,6.3689,5.9974,90,755,2306
52,2089.1,2315.9,25.556,2085,2312,8,8,8.2071,8.0672,25.979,2087,2312
38,1774,2344.5,21.314,1771,2341,6,7,7.4876,6.4618,90,1772,2341
47,3992.7,2354.8,24.385,3989,2351,8,8,7.7658,7.7059,21.891,3991,2351
1379,4621.8,2383.6,140.37,4601,2362,42,43,42.332,41.477,79.464,4619,2362
227,2496.2,2375.3,55.355,2488,2366,17,18,17.435,16.577,86.171,2495,2366
1,1255.5,2389.5,2.8284,1255,2389,1,1,1.1284,1.1284,0,1255,2389
7,2821.5,2394.8,9.0711,2820,2393,3,3,3.0865,2.8877,0,2821,2393
31,4361.1,2405.7,20.142,4358,2402,6,7,6.9976,5.6406,84.872,4360,2402
58,559.07,2412.3,27.556,555,2408,8,9,8.9838,8.2201,86.426,557,2408
27,1236.5,2417.4,19.314,1234,2414,5,7,6.7262,5.111,90,1235,2414
14,4482.8,2447.1,13.071,4481,2445,4,4,4.6987,3.7937,125.51,4481,2445
2401,2898.4,2476.8,184.17,2871,2449,55,56,55.641,54.942,56.214,2897,2449
3,2773.8,2462.2,5.6569,2773,2461,2,2,2.3646,1.6154,135,2773,2461
294,3736.8,2484.1,70.184,3724,2477,26,15,24.968,14.993,8.8356,3730,2477
1,3329.5,2482.5,2.8284,3329,2482,1,1,1.1284,1.1284,0,3329,2482
728,3874.7,2498.2,105.64,3858,2482,36,30,33.577,27.606,170.44,3870,2482
328,446.15,2512,66.527,436,2502,20,20,20.866,20.014,82.766,441,2502
22,1502.6,2514.7,16.485,1500,2512,5,5,5.4687,5.1221,56.31,1501,2512
332,4307.2,2527.8,67.355,4297,2517,20,21,20.955,20.173,70.552,4305,2517
513,4772.5,2545,83.255,4760,2532,25,26,25.94,25.18,74.452,4769,2532
2792,844.8,2608,197.82,815,2578,59,61,59.984,59.263,66.642,839,2578
38,3966.5,2584.5,22.142,3963,2581,7,7,7.2387,6.684,80.858,3964,2581
281,2542.5,2601.3,61.355,2533,2592,19,19,19.427,18.416,12.478,2541,2592
218,4533.6,2599.8,54.627,4526,2592,16,16,16.917,16.408,39.864,4530,2592
174,1191.7,2609.7,49.355,1184,2602,15,16,15.234,14.543,81.836,1189,2602
2557,3813.3,2648.7,212.69,3784,2618,59,60,58.107,56.029,106.47,3815,2618
120,440.18,2629.9,40.385,434,2624,12,12,12.483,12.24,61.793,437,2624
368,1326.3,2645.6,70.77,1315,2635,22,21,21.905,21.391,22.762,1322,2635
1128,3222.3,2670.1,126.95,3203,2651,38,39,38.055,37.74,67.407,3217,2651
612,4194.9,2665.2,92.669,4181,2651,28,28,28.124,27.706,52.027,4192,2651
1,2050.5,2656.5,2.8284,2050,2656,1,1,1.1284,1.1284,0,2050,2656
2234,2031,2701.3,179.34,2005,2674,53,54,53.84,52.831,68.108,2027,2674
60,3655.2,2686.2,35.213,3650,2682,10,9,10.422,7.3299,21.378,3654,2682
531,4407.5,2792.3,85.841,4395,2779,26,26,26.244,25.762,66.685,4407,2779
543,1208.8,2805.9,86.326,1195,2792,27,27,26.959,25.645,2.7498,1209,2792
278,3786.9,2822.8,61.941,3778,2813,18,20,19.854,17.828,83.125,3784,2813
7,2098.8,2816.5,9.0711,2097,2815,3,3,3.0865,2.8877,90,2098,2815
2,4372.5,2839,4.8284,4372,2838,1,2,2.2568,1.1284,90,4372,2838
5,2192.9,2846.7,7.6569,2192,2845,2,3,3.1443,2.0247,108.43,2192,2845
133,3994,2865.1,42.627,3988,2859,13,13,13.149,12.878,165.49,3991,2859
9,1025.8,2865.4,9.8995,1024,2864,4,3,3.919,2.924,159.7,1024,2864
1,196.5,2895.5,2.8284,196,2895,1,1,1.1284,1.1284,0,196,2895
7,701.5,2896.2,9.0711,700,2895,3,3,3.0865,2.8877,0,700,2895
92,1294.1,2900.1,34.971,1289,2895,11,10,11.13,10.524,8.8187,1291,2895
456,3246.5,2916.2,79.012,3235,2903,23,25,24.719,23.488,82.301,3246,2903
27,2144.2,2916.9,18.142,2141,2914,6,6,6.0744,5.6594,63.087,2143,2914
1,215.5,2932.5,2.8284,215,2932,1,1,1.1284,1.1284,0,215,2932
992,4066.3,2958.6,134.85,4048,2937,38,43,43.466,29.059,50.005,4077,2937
616,4309.7,2955.9,98.083,4295,2942,30,29,30.339,25.852,33.473,4312,2942
46,4389.9,2961.5,24.142,4386,2958,8,7,7.9822,7.3375,0,4387,2958
33,1555,2995.4,20.728,1552,2992,6,7,7.1987,5.8368,97.119,1553,2992
8,1558.8,3000.9,10.485,1557,2999,4,3,3.8238,2.6638,162.7,1558,2999
1233,1294.1,3028.1,134.37,1273,3008,42,40,41.312,38.002,1.3306,1295,3008
705,2202.6,3026.6,99.154,2188,3011,30,31,30.138,29.784,73.384,2200,3011
487,4397.3,3027.7,81.012,4385,3015,24,25,25.49,24.326,80.37,4394,3015
