349,704.66,125.39,72.184,695,113,20,24,24.041,18.483,83.123,700,113
366,956.87,351.46,70.426,945,341,23,21,22.534,20.68,165.65,953,341
239,651.43,363.86,56.77,643,355,18,18,17.811,17.085,78.388,648,355
7,797.21,479.07,9.6569,795,478,4,2,4.1536,2.1458,8.3496,796,478
153,1388.7,543.57,44.87,1382,536,13,15,14.852,13.116,95.832,1387,536
249,1099.1,575.09,57.698,1091,566,17,18,18.606,17.04,104.2,1097,566
1684,1209.9,615.91,153.44,1187,594,47,46,47.019,45.601,48.133,1198,594
99,1439.8,604.08,36.042,1434,598,11,12,11.89,10.601,124.05,1438,598
189,666.09,610.68,50.527,658,603,16,16,15.994,15.045,114.9,662,603
718,982.42,674.62,98.912,968,659,29,31,31.152,29.346,103.36,979,659
207,938.31,701.79,52.87,930,694,16,16,17.328,15.21,51.032,935,694
1917,1491.6,767.81,174.75,1467,742,51,50,49.913,48.901,30.486,1491,742
55,2147.9,788.83,26.142,2144,785,8,8,8.5145,8.2246,127.15,2145,785
371,452.47,830.96,71.598,442,820,22,22,21.854,21.615,122.63,450,820
19,2533.7,849.34,14.728,2531,847,5,5,5.3007,4.5638,135,2532,847
550,2060.3,894.87,87.497,2047,881,27,27,26.598,26.329,35.628,2060,881
1046,700.93,903.92,121.4,683,886,36,36,37.275,35.729,16.48,700,886
903,1067.6,953.99,112.57,1051,937,34,34,34.394,33.428,141.84,1064,937
90,2257,959,34.627,2251,954,12,10,10.958,10.457,5.1944,2254,954
4,511.25,987.75,7.6569,510,986,2,3,3.1915,1.5958,71.565,511,986
247,2013.7,1011,57.113,2005,1002,17,18,18.169,17.309,83.446,2011,1002
32,876,1009,19.314,873,1006,6,6,6.3831,6.3831,0,874,1006
234,1536.7,1021.3,55.698,1528,1013,17,17,17.457,17.067,137.3,1533,1013
199,1059.2,1030.9,51.113,1051,1023,16,16,16.28,15.564,115.32,1055,1023
9,3016.7,1086.9,11.657,3014,1086,5,2,5.2289,2.1915,175.27,3014,1086
52,1495.9,1104.2,24.971,1492,1100,8,8,8.5092,7.7808,27.409,1495,1100
1184,2191.9,1126.6,128.47,2172,1107,38,40,40.528,37.197,52.951,2188,1107
523,1370.5,1134.1,85.255,1357,1122,27,25,26.741,24.902,20.839,1366,1122
585,2596.1,1216.7,89.497,2582,1203,28,27,27.804,26.789,16.567,2594,1203
434,2493.8,1244.5,76.669,2481,1233,25,23,24.466,22.586,175.11,2492,1233
