147,3282.3,339.36,45.213,3275,333,14,13,14.064,13.308,11.979,3279,333
390,2439.4,422.54,73.355,2428,412,23,21,23.235,21.372,3.3229,2435,412
1523,1614.9,521.37,147.44,1592,499,45,45,45.652,42.477,42.9,1616,499
5,1903.3,540.1,7.0711,1902,539,3,2,3.1443,2.0247,161.57,1902,539
7022,2844.9,630.51,318.63,2793,585,101,90,101.71,87.905,4.7677,2849,585
3999,4336.6,658.65,241.87,4298,622,75,70,75.002,67.888,29.772,4329,622
90,2571.7,757.83,34.627,2566,752,11,11,11.051,10.369,151.68,2571,752
3951,2173.5,828.7,253.32,2129,787,81,76,77.022,65.313,10.536,2177,787
1131,3147.2,826.51,124.81,3127,809,40,35,40.308,35.725,8.3809,3141,809
19,4466.4,928.08,15.071,4464,926,5,4,5.5499,4.3589,167.18,4464,926
5249,3425.3,1012.3,271.18,3383,972,84,80,84.46,79.129,1.9251,3421,972
3381,3322.4,1164.1,218.55,3289,1132,67,65,67.698,63.589,157.68,3315,1132
1203,511.52,1274.6,128.12,492,1254,39,40,39.291,38.983,58.432,511,1254
902,3001.2,1325.2,111.15,2984,1309,35,32,35.672,32.195,0.63772,2998,1309
2978,678.29,1451.6,202.65,647,1421,62,61,61.956,61.2,150.82,671,1421
5558,1055.3,1512,284.01,1014,1472,85,82,85.655,82.618,20.697,1049,1472
385,2210.4,1483.2,73.012,2199,1472,23,22,22.39,21.893,10.852,2209,1472
179,2726.4,1497.4,49.941,2718,1489,16,16,15.843,14.386,137.64,2725,1489
1704,1668.9,1563,154.61,1645,1540,48,46,47.637,45.545,8.7006,1667,1540
3956,662.74,1578.2,234.45,626,1543,73,70,73.556,68.478,159.11,657,1543
18,1266.6,1619.4,15.314,1264,1617,5,5,5.2377,4.3756,78.801,1265,1617
320,2155,1650.9,66.184,2144,1641,21,20,20.367,20.004,8.6434,2152,1641
35,464.84,1704.5,21.556,461,1701,7,7,7.2021,6.1876,132.13,463,1701
5225,765.37,1819.6,276.01,724,1778,82,85,82.229,80.905,164.15,761,1778
215,1500.8,1792.7,54.042,1493,1785,16,16,16.629,16.462,156.09,1496,1785
37,4281.2,1904.5,22.142,4278,1901,7,7,7.343,6.4156,83.785,4279,1901
5507,3503.5,1948.8,279.76,3461,1905,84,84,84.381,83.097,143.65,3504,1905
8921,2846.7,1989,356.63,2793,1937,107,103,108.17,105,175.48,2839,1937
76,1220,2099.1,31.799,1215,2094,10,10,9.8906,9.7836,32.61,1219,2094
34,2652,2129.9,20.485,2649,2127,6,6,6.5923,6.5668,0,2649,2127
273,996.59,2184.1,60.527,987,2175,19,18,19.032,18.264,153.04,991,2175
163,620.83,2186.2,46.284,613,2179,15,14,14.539,14.275,142.95,618,2179
1663,2983.7,2219.7,152.61,2960,2197,47,46,47.002,45.049,156.46,2979,2197
139,1551.9,2238.2,44.87,1545,2231,14,14,13.539,13.072,19.707,1552,2231
1625,2223.9,2335.7,149.78,2201,2313,46,45,46.301,44.686,153.18,2218,2313
1535,3765.5,2371.1,147.3,3743,2350,46,42,46.137,42.361,165.1,3757,2350
418,1167.9,2430.1,77.012,1156,2419,24,23,23.746,22.413,29.46,1165,2419
14,2911.1,2429.2,13.071,2909,2427,4,4,4.6987,3.7937,35.515,2911,2427
124,3296.7,2498.2,44.042,3291,2490,11,16,15.495,10.189,81.839,3297,2490
33,3034.6,2517.1,20.142,3031,2514,7,6,6.8763,6.1104,13.539,3033,2514
185,2251.6,2568.1,50.87,2244,2561,16,15,15.836,14.874,163.53,2247,2561
6,1613,2661.5,7.6569,1612,2660,2,3,3.3851,2.2568,90,1612,2660
466,1081,2680.9,80.184,1068,2670,26,22,25.824,22.976,4.1229,1075,2670
1873,994.88,2762.8,160.61,970,2739,50,47,50.164,47.54,154.32,986,2739
340,2630.3,2758.5,67.941,2620,2748,21,20,21.412,20.218,151.53,2628,2748
605,3917.7,2797.5,91.497,3904,2784,28,27,28.747,26.796,148.16,3913,2784
607,1958.2,2798.8,92.912,1944,2785,29,28,28.468,27.149,174.64,1957,2785
11,2165.1,2853.4,11.071,2163,2852,4,3,4.3837,3.195,164.93,2163,2852
2879,599.46,3072.7,201.58,569,3042,61,60,61.61,59.498,157.16,595,3042
127,3243.7,3057.7,44.527,3236,3051,15,13,13.29,12.167,23.471,3242,3051
4,3188,3121.5,7.6569,3187,3120,2,3,3.2164,1.5834,121.72,3187,3120
314,2653.2,3155.7,66.184,2643,3146,21,20,20.359,19.638,179.43,2650,3146
136,1717.1,3198.2,43.941,1710,3191,14,15,13.911,12.448,100.04,1715,3191
3567,1061.5,3348.2,226.65,1028,3314,68,67,69.075,65.75,142.66,1055,3314
197,3657.7,3494.4,52.042,3650,3487,16,15,16.287,15.4,154.75,3653,3487
18,484.67,3582.8,15.314,482,3580,5,5,5.4876,4.1764,125.19,483,3580
11,1363.6,3614.9,11.071,1362,3613,3,4,4.3837,3.195,105.07,1362,3613
232,421.04,3696.2,61.698,412,3687,19,18,20.03,14.747,32.288,428,3687
27,1443.9,3937.2,18.728,1441,3934,6,6,6.3068,5.4509,70.204,1443,3934
2022,1901.1,3964.4,169.58,1875,3938,52,52,51.198,50.285,1.2312,1893,3938
168,1991,4072.1,49.113,1983,4065,16,14,14.871,14.384,178.15,1988,4065
2893,2395.8,4269,205.97,2365,4236,61,65,61.851,59.554,131.92,2399,4236
2586,272.12,4303.8,193.34,243,4276,60,56,60.697,54.247,147.49,262,4276
52,2053,4409.2,25.556,2049,4405,8,8,8.2239,8.0508,87.168,2051,4405
18,1669.3,4440.6,14.728,1667,4438,5,5,5.0078,4.5765,147.99,1668,4438
877,1705.3,4494.9,110.47,1688,4477,35,34,34.607,32.266,9.5991,1704,4477
314,1584.3,4536,67.355,1574,4526,20,20,20.9,19.129,148.05,1580,4526
516,1146.8,4539.9,85.255,1134,4528,27,25,27.028,24.308,45.356,1141,4528
39,1106.4,4636.4,22.142,1103,4633,7,7,7.4842,6.6348,19.658,1105,4633
98,538.06,4667.2,36.627,532,4662,12,11,12.485,9.994,1.9596,536,4662
3639,704.66,4699.2,230.45,670,4667,71,67,71.172,65.1,163.53,712,4667
11035,831.99,4738.2,409.79,765,4677,128,120,128.06,109.72,151.51,825,4677
5755,433.24,4732.5,294.05,389,4687,89,90,87.15,84.079,22.135,444,4687
11,2184.1,4700.6,11.071,2182,4699,4,3,4.3837,3.195,15.071,2183,4699
1271,2184.5,4722.5,133.05,2164,4704,42,38,42.512,38.066,171.4,2179,4704
30,2362,4706.6,19.899,2359,4704,7,5,7.0293,5.434,172.65,2359,4704
280,1598.5,4748.9,61.941,1589,4740,20,18,19.726,18.073,169.8,1595,4740
6083,2925.3,4796.4,305.46,2879,4756,96,83,96.403,80.341,167.99,2911,4756
73,2158,4787.1,32.042,2153,4782,11,10,10.572,8.7915,19,2158,4782
