5898,2143,225.33,295.32,2098,183,89,85,88.796,84.571,171.58,2135,183
102,2211.6,278.82,36.627,2206,273,11,12,11.869,10.942,98.295,2209,273
7734,1818,355.64,388.96,1758,308,115,101,108.18,91.025,25.201,1805,308
29,1780.1,319.84,20.485,1776,318,8,4,8.5996,4.2937,177.74,1776,318
22,1771,324.18,17.899,1769,321,4,6,6.5164,4.2985,87.569,1770,321
22,1742.7,333.23,17.899,1740,330,5,6,6.8835,4.0693,59.905,1743,330
24,1762.1,342.67,19.314,1760,339,4,8,7.9252,3.8558,102.67,1760,339
18,1743.7,344.06,16.142,1741,341,5,6,6.6721,3.4349,129.19,1742,341
1277,2669,375.11,133.3,2649,355,41,40,41.099,39.561,15.285,2667,355
6394,2614.3,503.75,318.74,2568,457,94,93,97.99,83.081,143.41,2597,457
195,4935.4,538.85,53.113,4926,532,18,15,17.294,14.356,147.93,4929,532
1182,3921.4,561.65,128.23,3902,543,39,38,40.094,37.536,24.215,3919,543
434,3261,581.73,76.426,3249,570,24,23,23.863,23.156,3.8177,3257,570
102,3839.3,641.27,36.971,3834,636,11,11,11.655,11.143,11.374,3837,636
353,2376.9,657.43,71.355,2366,647,23,20,23.884,18.819,158.04,2373,647
8686,3187.9,705.07,351.36,3133,654,109,102,108.25,102.16,178.35,3184,654
415,1188,730.3,77.255,1176,717,24,24,23.389,22.592,152.44,1184,717
84,4428.9,726.94,33.213,4423,722,11,10,10.743,9.9552,0.43188,4427,722
62,1183.4,760.18,28.142,1179,756,9,8,9.2609,8.5241,2.866,1181,756
17,1649.5,827.15,14.728,1647,825,5,5,4.7547,4.5523,0,1648,825
4224,3938.2,897.93,244.21,3902,861,73,74,73.914,72.763,163.92,3936,861
2602,3386.1,923.38,191.82,3357,895,58,58,57.887,57.231,148.41,3378,895
165,1179.3,926.42,47.698,1172,919,15,15,14.577,14.412,174.76,1177,919
524,3697.5,939.69,86.083,3684,927,27,26,26.566,25.114,4.6607,3695,927
380,1218.3,953.92,72.184,1207,943,22,22,22.147,21.847,154.8,1214,943
46,3644,1011.5,24.385,3640,1007,7,9,8.5723,6.8324,92.483,3643,1007
5624,3368,1080.3,283.32,3324,1039,87,84,85.876,83.385,170.65,3362,1039
396,1098.4,1151.2,84.669,1088,1138,23,24,25.431,19.826,134.29,1089,1138
91,1604.7,1145.9,37.456,1599,1140,12,11,11.851,9.7766,34.209,1605,1140
20,1144.5,1148,15.657,1142,1146,5,4,5.6419,4.5135,0,1142,1146
831,3153.1,1168.5,111.05,3137,1151,32,36,34.282,30.864,103.77,3150,1151
245,3467.2,1166.2,59.113,3458,1158,19,17,18.61,16.762,8.4161,3464,1158
43,4130.5,1198.4,23.213,4126,1195,9,7,8.326,6.5757,0,4129,1195
4285,1943.4,1238,249.62,1908,1199,71,76,76.219,71.581,85.984,1937,1199
180,3414.5,1215.3,49.698,3407,1207,15,16,15.204,15.074,0,3414,1207
1635,4565.5,1293.5,150.37,4542,1271,46,45,46.046,45.21,159.09,4558,1271
916,3141,1303.5,114.23,3124,1286,35,35,34.254,34.049,17.779,3138,1286
9985,2632.5,1457,404.13,2572,1404,123,109,118.93,106.9,20.791,2615,1404
92,1067.8,1413,34.87,1062,1407,11,12,10.993,10.655,120.4,1067,1407
3986,1944.2,1521.5,239.28,1906,1486,73,72,72.115,70.375,60.459,1946,1486
2014,4265.6,1530.2,167.1,4240,1504,51,51,51.548,49.746,45.911,4264,1504
24,3548.4,1509,16.728,3546,1506,5,6,5.9892,5.1021,88.6,3547,1506
29,3549.5,1519.9,19.314,3547,1516,5,7,7.0149,5.2637,75.067,3549,1516
28,3558.3,1526.4,23.899,3556,1522,4,10,8.6505,4.1212,98.613,3559,1522
36,3511.8,1525.4,21.899,3508,1523,8,5,8.5472,5.3628,179.25,3508,1523
80,3567,1534.8,34.042,3561,1530,12,10,10.852,9.3859,161.76,3565,1530
49,3534.6,1539.1,25.799,3530,1535,9,8,8.0667,7.7342,19.46,3533,1535
371,548.64,1574.7,72.426,537,1564,23,22,23.491,20.109,49.4,545,1564
