Results of individual 3D analysis
Dataset name, F:\microCT\Axial\AX13_RC05\AX13_RC05_Rec_20150722\ReconstructedAnalysis_20160615\VOI_new\ax13_rc05_meghan__rec0000
Number of objects, 525
#,Object volume,Object surface,Volume of pores,Surface of pores,Porosity,Number of pores,Centroid x,Centroid y,Centroid z,Structure model index,Volume-equivalent sphere diameter,Surface-equivalent sphere diameter,Sauter diameter,Sphericity,Density,
,Obj.V,Obj.S,Po.V,Po.S,Po,Po.N,Crd.X,Crd.Y,Crd.Z,SMI,ESDv,ESDs,Sau.Dm,Sph,Dens,
,um^3,um^2,um^3,um^2,,,um,um,um,,um,um,um,,Index,
49,319.87781,264.48061,0.00000,0.00000,0.0000,0,913.73200,1007.01091,221.32073,3.31129,8.48520,9.17534,7.25674,0.85522,n/a,
50,374.87213,279.62339,0.00000,0.00000,0.0000,0,867.60934,119.12729,221.74871,3.44738,8.94599,9.43435,8.04379,0.89915,n/a,
51,211273.64212,25880.09650,0.00000,0.00000,0.0000,0,268.65442,1087.15602,268.53651,2.72842,73.89509,90.76283,48.98134,0.66285,n/a,
52,112889.54484,12536.10867,0.00000,0.00000,0.0000,0,484.02859,793.10238,253.59372,3.50557,59.96323,63.16935,54.03090,0.90107,n/a,
53,0.03600,0.62350,0.00000,0.00000,0.0000,0,234.59335,1076.36950,226.19359,2.54034,0.40966,0.44550,0.34640,0.84558,n/a,
54,83438.88319,10497.03686,0.00000,0.00000,0.0000,0,725.84095,621.01222,254.94507,3.34353,54.21548,57.80407,47.69282,0.87969,n/a,
55,11143.64474,2654.74277,0.00000,0.00000,0.0000,0,1104.11362,462.71915,256.17167,3.48658,27.71253,29.06941,25.18582,0.90882,n/a,
56,575752.76124,37104.21405,0.00000,0.00000,0.0000,0,946.81763,354.76903,300.32120,3.54683,103.21571,108.67676,93.10308,0.90202,n/a,
57,6631.05033,1880.64403,0.00000,0.00000,0.0000,0,1093.07053,646.94813,264.65337,3.49788,23.30923,24.46687,21.15568,0.90761,n/a,
58,6.35346,21.37273,0.00000,0.00000,0.0000,0,893.19822,345.36080,257.46329,3.01399,2.29793,2.60828,1.78362,0.77618,n/a,
59,57547.93915,7971.94256,0.00000,0.00000,0.0000,0,537.93590,372.74501,281.48566,3.50077,47.90090,50.37408,43.31286,0.90422,n/a,
60,133.55765,145.90709,0.00000,0.00000,0.0000,0,637.01624,747.55120,263.40777,3.30222,6.34196,6.81496,5.49217,0.86600,n/a,
61,124.62141,231.76676,0.00000,0.00000,0.0000,0,305.84458,1129.11709,271.77732,2.57706,6.19724,8.58916,3.22621,0.52059,n/a,
62,158.86350,163.06477,0.00000,0.00000,0.0000,0,286.01944,1011.09969,271.67599,3.32527,6.71958,7.20452,5.84541,0.86991,n/a,
63,1746.34655,776.69117,0.00000,0.00000,0.0000,0,543.28586,803.76820,278.87775,3.47481,14.94092,15.72350,13.49066,0.90293,n/a,
64,260800.70978,27484.59249,0.00000,0.00000,0.0000,0,105.06819,526.97670,320.44973,1.64878,79.26900,93.53404,56.93387,0.71824,n/a,
65,2512.67641,1757.24903,0.00000,0.00000,0.0000,0,69.10774,611.21308,294.95520,1.68078,16.86732,23.65058,8.57935,0.50864,n/a,
66,1833.54914,805.94209,0.00000,0.00000,0.0000,0,773.54506,776.97228,288.77493,3.45302,15.18558,16.01685,13.65023,0.89889,n/a,
67,5763.03811,1727.03419,0.00000,0.00000,0.0000,0,366.75790,927.30184,296.62208,3.46134,22.24424,23.44637,20.02174,0.90009,n/a,
68,2568.22869,1010.74161,0.00000,0.00000,0.0000,0,526.05796,331.12564,298.26851,3.46073,16.99072,17.93681,15.24561,0.89729,n/a,
69,196057.19019,18235.40778,0.00000,0.00000,0.0000,0,1087.74863,910.57481,328.39027,3.45411,72.07667,76.18734,64.50874,0.89500,n/a,
70,0.14399,1.64168,0.00000,0.00000,0.0000,0,327.59072,1153.76731,296.69159,2.64967,0.65029,0.72288,0.52625,0.80924,n/a,
71,1198.41913,605.41084,0.00000,0.00000,0.0000,0,589.25050,983.94563,308.59553,3.46770,13.17862,13.88194,11.87708,0.90124,n/a,
72,3705.05705,1279.03278,0.00000,0.00000,0.0000,0,985.42731,937.60880,317.78063,3.46176,19.19842,20.17743,17.38059,0.90531,n/a,
73,2629.63947,1019.49858,0.00000,0.00000,0.0000,0,593.83791,850.01644,318.71574,3.47600,17.12508,18.01434,15.47608,0.90371,n/a,
74,2149.86325,894.57192,0.00000,0.00000,0.0000,0,1037.56078,835.80806,323.40665,3.46561,16.01293,16.87457,14.41939,0.90048,n/a,
75,325.00737,261.76760,0.00000,0.00000,0.0000,0,886.00319,851.05378,319.58450,3.33953,8.53031,9.12816,7.44952,0.87330,n/a,
76,65487.78422,8680.11222,0.00000,0.00000,0.0000,0,651.31875,188.09983,343.86657,3.50373,50.00966,52.56392,45.26747,0.90517,n/a,
77,130.55190,142.64562,0.00000,0.00000,0.0000,0,209.17456,765.29051,324.81128,3.32457,6.29402,6.73836,5.49131,0.87246,n/a,
78,0.46796,4.69621,0.00000,0.00000,0.0000,0,250.79289,1092.56904,328.19070,2.34931,0.96325,1.22264,0.59788,0.62069,n/a,
79,288502.06593,23587.69286,0.00000,0.00000,0.0000,0,709.04852,842.95077,376.92313,3.46866,81.98167,86.64985,73.38625,0.89515,n/a,
80,2039.36164,870.19406,0.00000,0.00000,0.0000,0,706.86942,726.92898,345.47162,3.44892,15.73374,16.64306,14.06143,0.89371,n/a,
81,3486.17766,1236.27406,0.00000,0.00000,0.0000,0,1024.31265,958.06004,352.52729,3.45292,18.81266,19.83729,16.91944,0.89936,n/a,
82,883.55389,496.82490,0.00000,0.00000,0.0000,0,783.17980,704.75644,350.51194,3.43636,11.90542,12.57554,10.67041,0.89626,n/a,
83,251.93358,218.80168,0.00000,0.00000,0.0000,0,952.24370,721.65294,351.35259,3.38272,7.83603,8.34546,6.90855,0.88164,n/a,
84,767.64375,453.15479,0.00000,0.00000,0.0000,0,461.95384,522.50008,354.98295,3.42552,11.36023,12.01015,10.16399,0.89470,n/a,
85,887.27058,496.76294,0.00000,0.00000,0.0000,0,790.92523,304.21129,357.59365,3.44700,11.92209,12.57476,10.71663,0.89889,n/a,
86,107104.58999,19653.20526,0.00000,0.00000,0.0000,0,1061.83024,1079.26541,415.53849,2.23226,58.92096,79.09368,32.69836,0.55495,n/a,
87,396.15532,292.16236,0.00000,0.00000,0.0000,0,871.83043,614.05049,362.45719,3.42596,9.11218,9.64356,8.13565,0.89283,n/a,
88,3654.84132,1272.27328,0.00000,0.00000,0.0000,0,1032.16152,887.57867,369.83588,3.47022,19.11129,20.12404,17.23611,0.90188,n/a,
89,3215.01271,1165.46974,0.00000,0.00000,0.0000,0,184.42495,327.30931,372.02180,3.48767,18.31167,19.26086,16.55133,0.90387,n/a,
90,2344.08474,944.52494,0.00000,0.00000,0.0000,0,321.94411,310.25042,372.59678,3.48867,16.48130,17.33931,14.89056,0.90348,n/a,
91,0.03600,0.62350,0.00000,0.00000,0.0000,0,784.17778,327.59072,368.98955,2.54034,0.40966,0.44550,0.34640,0.84558,n/a,
92,531.14385,353.60332,0.00000,0.00000,0.0000,0,763.79290,885.35173,374.72912,3.42990,10.04780,10.60921,9.01254,0.89697,n/a,
93,1014.03380,552.46691,0.00000,0.00000,0.0000,0,934.69351,1172.10450,377.07755,3.40457,12.46478,13.26106,11.01279,0.88351,n/a,
94,11928.54002,2963.85274,0.00000,0.00000,0.0000,0,487.60470,645.81675,389.96680,3.10323,28.34847,30.71520,24.14804,0.85183,n/a,
95,236.72488,210.35316,0.00000,0.00000,0.0000,0,436.96978,356.15748,381.46973,3.39120,7.67506,8.18276,6.75221,0.87976,n/a,
96,0.46796,4.69621,0.00000,0.00000,0.0000,0,1040.37052,1111.16852,381.58919,2.34931,0.96325,1.22264,0.59788,0.62069,n/a,
97,1696.69777,765.36819,0.00000,0.00000,0.0000,0,962.14125,1056.48671,389.69558,3.44306,14.79796,15.60847,13.30103,0.89884,n/a,
98,2771.19743,1063.04682,0.00000,0.00000,0.0000,0,574.40267,745.93058,392.53108,3.44452,17.42701,18.39506,15.64107,0.89752,n/a,
99,2693.45304,1033.20519,0.00000,0.00000,0.0000,0,1099.59380,549.82133,394.17914,3.48335,17.26250,18.13503,15.64134,0.90609,n/a,
100,200.96192,192.44423,0.00000,0.00000,0.0000,0,644.97855,1067.10409,390.07094,3.30506,7.26728,7.82668,6.26556,0.86216,n/a,
101,408.40328,298.67515,0.00000,0.00000,0.0000,0,637.56736,497.08356,392.24070,3.42231,9.20514,9.75045,8.20430,0.89127,n/a,
102,1112.33245,578.23998,0.00000,0.00000,0.0000,0,186.07302,522.33826,396.40203,3.45136,12.85519,13.56685,11.54191,0.89784,n/a,
103,0.61195,4.58536,0.00000,0.00000,0.0000,0,627.70221,225.35361,391.66890,2.78660,1.05335,1.20812,0.80074,0.76019,n/a,
104,2113.27236,882.32230,0.00000,0.00000,0.0000,0,713.91294,341.57076,402.79378,3.47577,15.92156,16.75864,14.37075,0.90260,n/a,
105,407.92632,300.92583,0.00000,0.00000,0.0000,0,781.78352,617.60738,400.82896,3.37825,9.20155,9.78712,8.13343,0.88392,n/a,
106,383.13343,287.54242,0.00000,0.00000,0.0000,0,338.38941,931.97438,402.53094,3.40594,9.01122,9.56701,7.99465,0.88719,n/a,
107,2017.37651,850.12460,0.00000,0.00000,0.0000,0,722.82023,185.81239,407.83210,3.48587,15.67699,16.45002,14.23822,0.90822,n/a,
108,528076.09199,35236.18290,0.00000,0.00000,0.0000,0,676.04233,898.42320,453.90195,3.45796,100.28423,105.90574,89.92054,0.89666,n/a,
109,570.77648,370.98170,0.00000,0.00000,0.0000,0,487.34673,244.70039,409.53428,3.43253,10.29175,10.86679,9.23134,0.89697,n/a,
110,0.89992,8.76891,0.00000,0.00000,0.0000,0,1027.17090,1122.56819,414.58825,2.24913,1.19785,1.67070,0.61576,0.51405,n/a,
111,275.82655,234.99143,0.00000,0.00000,0.0000,0,514.50285,177.54059,422.50840,3.34481,8.07630,8.64870,7.04264,0.87201,n/a,
112,673.36776,418.75908,0.00000,0.00000,0.0000,0,1121.59525,860.74628,426.44619,3.39394,10.87472,11.54535,9.64805,0.88720,n/a,
113,290.67529,238.88769,0.00000,0.00000,0.0000,0,681.75627,775.51111,428.46992,3.40884,8.21870,8.72011,7.30072,0.88831,n/a,
114,650.07774,411.78281,0.00000,0.00000,0.0000,0,983.85902,1091.43662,429.29625,3.37222,10.74787,11.44878,9.47214,0.88130,n/a,
115,0.03600,0.62350,0.00000,0.00000,0.0000,0,1033.17073,1118.36831,436.78762,2.54034,0.40966,0.44550,0.34640,0.84558,n/a,
116,170.66149,172.59644,0.00000,0.00000,0.0000,0,1206.95808,494.59296,443.59440,3.31640,6.88196,7.41209,5.93274,0.86207,n/a,
117,368052.67575,27710.91254,0.00000,0.00000,0.0000,0,911.78537,687.76831,488.22170,3.32888,88.91406,93.91836,79.69121,0.89627,n/a,
118,460.86882,328.54557,0.00000,0.00000,0.0000,0,945.44239,1007.14329,450.21486,3.35870,9.58355,10.22640,8.41653,0.87823,n/a,
119,219.40135,209.55642,0.00000,0.00000,0.0000,0,1142.77888,342.34855,456.19387,3.17277,7.48308,8.16724,6.28188,0.83948,n/a,
