File name,Z position,Number of objects,Total ROI area,Object area,Percent object area,Total ROI perimeter,Object perimeter,Object perimeter / area ratio,Average object area,Average object area-equivalent circle diameter,Surface convexity index,Euler number,Number of closed pores,Area of closed pores,Perimeter of closed pores,Closed porosity (percent),Area of open pore space,Total area of pore space,Open porosity (percent),Total porosity (percent),Centroid (x),Centroid (y),Moment of inertia (x),Moment of inertia (y),Polar Moment of inertia,Product of inertia,Principal moment of inertia (max),Principal moment of inertia (min),Total orientation,Eccentricity,Structure thickness (plate model),Structure separation (plate model),Structure linear density (plate model),Fractal dimension,Intersection perimeter,
,Pos.Z,Obj.N,T.Ar,Obj.Ar,Obj.Ar/T.Ar,T.Pm,Obj.Pm,Obj.Pm/Obj.Ar,Av.Obj.Ar,Av.Obj.ECDa,SCv.I,Eu.N,Po.N(cl),Po.Ar(cl),Po.Pm(cl),Po(cl),Po.Ar(op),Po.Ar(tot),Po(op),Po(tot),Crd.X,Crd.Y,MMI(x),MMI(y),MMI(polar),Pr.In,MMI(max),MMI(min),T.Or,Ecc,St.Th(pl),St.Sp(pl),St.Li.Dn(pl),FD,i.Pm,
,um,,um^2,um^2,,um,um,1/um,um^2,um,1/um,,,um^2,um,,um^2,um^2,,,um,um,um^4,um^4,um^4,um^4,um^4,um^4,°,,um,um,1/um,,um,
ax13_rc03__rec00002266.bmp,3399.42827,14,6771402.00835,49552.14103,0.73179,11156.66183,1893.46874,0.03821,3539.43864,67.13087,0.03923,13,1,1.12528,4.24318,0.00227,6721848.74204,6721849.86732,99.26820,99.26821,2397.30202,3534.44528,28628469425.10206,6943199812.21371,35571669237.31577,-6200268617.99105,30276073226.51320,5295596010.80257,104.88136,0.90151,52.34007,7100.03785,0.00014,0.92036,28.68559,
ax13_rc03__rec00002265.bmp,3397.92809,11,6771439.98667,50082.71221,0.73962,11176.57246,1877.73884,0.03749,4552.97384,76.13821,0.03465,11,0,0.00000,0.00000,0.00000,6721357.27446,6721357.27446,99.26038,99.26038,2406.30316,3535.94547,28882642438.94695,6887927902.14148,35770570341.08843,-6272439415.35549,30545670753.46371,5224899587.62472,104.84933,0.90963,53.34364,7158.99053,0.00014,0.92050,28.68559,
ax13_rc03__rec00002264.bmp,3396.42790,14,6771629.03430,50570.80393,0.74680,11176.57246,1918.35055,0.03793,3612.20028,67.81737,0.03384,14,0,0.00000,0.00000,0.00000,6721058.23037,6721058.23037,99.25320,99.25320,2410.80372,3534.44528,29197870678.05888,6849808621.17599,36047679299.23487,-6261265673.83986,30832524877.34388,5215154421.89099,104.63184,0.90216,52.72321,7007.12204,0.00014,0.92126,42.80869,
ax13_rc03__rec00002263.bmp,3394.92771,11,6771702.17773,50962.12128,0.75257,11160.02622,1923.47252,0.03774,4632.92012,76.80376,0.03198,11,0,0.00000,0.00000,0.00000,6720740.05645,6720740.05645,99.24743,99.24743,2419.80486,3535.94547,29354174799.02012,6789116760.64420,36143291559.66432,-6293901094.14192,30990958921.46858,5152332638.19575,104.57737,0.91083,52.98971,6988.13213,0.00014,0.92034,38.30813,
ax13_rc03__rec00002262.bmp,3393.42752,13,6771897.69574,51845.46884,0.76560,11157.90463,2086.34585,0.04024,3988.11299,71.25885,0.03372,13,0,0.00000,0.00000,0.00000,6720052.22690,6720052.22690,99.23440,99.23440,2430.30618,3537.44566,29552703109.00956,6844577341.30293,36397280450.31249,-6285941245.86517,31176613923.57945,5220666526.73304,104.48510,0.90430,49.69978,6441.93504,0.00015,0.94351,41.92990,
ax13_rc03__rec00002261.bmp,3391.92733,13,6771944.11369,52690.83808,0.77808,11176.57246,2129.95795,0.04042,4053.14139,71.83745,0.03077,13,0,0.00000,0.00000,0.00000,6719253.27560,6719253.27560,99.22192,99.22192,2443.80788,3538.94585,29691773534.45034,6883191325.12506,36574964859.57539,-6290321970.66296,31311537331.94827,5263427527.62713,104.44002,0.90999,49.47594,6309.28256,0.00016,0.93088,43.43009,
ax13_rc03__rec00002260.bmp,3390.42714,12,6771994.18880,53716.53401,0.79322,11177.81525,2176.20642,0.04051,4476.37783,75.49504,0.02694,11,1,42.47945,26.85263,0.07902,6718235.17534,6718277.65479,99.20616,99.20678,2457.30958,3540.44604,29869648943.15323,7008026237.22969,36877675180.38293,-6387684251.12303,31533338660.45164,5344336519.93129,104.59851,0.90170,49.36713,6174.30185,0.00016,0.93734,44.49089,
ax13_rc03__rec00002259.bmp,3388.92695,10,6772219.24551,54649.95669,0.80697,11166.75499,2171.44846,0.03973,5464.99567,83.41612,0.02090,9,1,16.31661,20.48786,0.02985,6717552.97221,6717569.28882,99.19279,99.19303,2472.31147,3541.94623,30110619474.76471,7141824198.68187,37252443673.44658,-6522091210.87966,31833381367.51132,5419062305.93526,104.79631,0.90464,50.33503,6187.17821,0.00016,0.94973,53.49202,
ax13_rc03__rec00002258.bmp,3387.42676,10,6772257.22383,55557.77916,0.82037,11164.63340,2258.00709,0.04064,5555.77792,84.10610,0.02779,10,0,0.00000,0.00000,0.00000,6716699.44466,6716699.44466,99.17963,99.17963,2488.81355,3543.44642,30332261571.16962,7541410177.05408,37873671748.22370,-6535065687.83879,32073152342.64794,5800519405.57576,104.91674,0.90377,49.20957,5949.22795,0.00017,0.94042,56.05300,
ax13_rc03__rec00002257.bmp,3385.92657,11,6772480.31128,56488.95128,0.83410,11177.81525,2306.95438,0.04084,5135.35921,80.86125,0.02651,11,0,0.00000,0.00000,0.00000,6715991.36001,6715991.36001,99.16590,99.16590,2502.31525,3544.94661,30461422797.04741,7881128540.19263,38342551337.24004,-6543265501.39522,32220480456.77803,6122070880.46201,105.04733,0.88969,48.97275,5822.38766,0.00017,0.94018,56.05300,
ax13_rc03__rec00002256.bmp,3384.42638,12,6772530.38640,57311.81485,0.84624,11179.05805,2358.53805,0.04115,4775.98457,77.98059,0.03179,12,0,0.00000,0.00000,0.00000,6715218.57155,6715218.57155,99.15376,99.15376,2517.31714,3546.44680,30631169297.67256,8168874628.86028,38800043926.53285,-6567874346.32516,32410619331.42190,6389424595.11094,105.15936,0.88939,48.59944,5694.39071,0.00017,0.92427,56.05300,
ax13_rc03__rec00002255.bmp,3382.92620,13,6772580.74284,58236.23526,0.85988,11166.39098,2436.76110,0.04184,4479.71040,75.52314,0.03175,13,0,0.00000,0.00000,0.00000,6714344.50758,6714344.50758,99.14012,99.14012,2532.31903,3547.94699,30698505300.30183,8485318860.81260,39183824161.11443,-6535090668.87357,32478487381.98139,6705336779.13305,105.23622,0.88477,47.79807,5510.87630,0.00018,0.91321,57.55319,
ax13_rc03__rec00002254.bmp,3381.42601,15,6772808.61275,58983.98616,0.87089,11167.63378,2498.43792,0.04236,3932.26574,70.75815,0.03225,15,0,0.00000,0.00000,0.00000,6713824.62659,6713824.62659,99.12911,99.12911,2545.82073,3552.44755,30578819255.46857,8679070267.04822,39257889522.51679,-6451599710.29630,32338110361.75514,6919779160.76165,105.25317,0.87718,47.21669,5374.41780,0.00018,0.90317,56.49240,
ax13_rc03__rec00002253.bmp,3379.92582,14,6772858.96919,61687.19849,0.91080,11179.05805,2688.89189,0.04359,4406.22846,74.90116,0.02901,13,1,3.37585,7.24355,0.00547,6711168.39485,6711171.77070,99.08915,99.08920,2596.82716,3540.44604,31090568527.51160,11468363372.84197,42558931900.35356,-7311007296.63544,33515010951.29718,9043920949.05638,108.34631,0.84662,45.88299,4991.77508,0.00020,0.92092,60.55357,
