Results of individual 3D analysis
Dataset name, F:\microCT\Axial\AX13_RC02_coarse\AX13_RC02_coarse_Rec_20160822\ReconstructedAnalysis_20160822\VOI_new\ax13_rc02__rec0000
Number of objects, 2045
#,Object volume,Object surface,Volume of pores,Surface of pores,Porosity,Number of pores,Centroid x,Centroid y,Centroid z,Structure model index,Volume-equivalent sphere diameter,Surface-equivalent sphere diameter,Sauter diameter,Sphericity,Density,
,Obj.V,Obj.S,Po.V,Po.S,Po,Po.N,Crd.X,Crd.Y,Crd.Z,SMI,ESDv,ESDs,Sau.Dm,Sph,Dens,
,um^3,um^2,um^3,um^2,,,um,um,um,,um,um,um,,Index,
427,2.02781,9.16249,0.00000,0.00000,0.0000,0,2973.88966,1819.29367,1154.59598,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
428,2.02781,9.16249,0.00000,0.00000,0.0000,0,2989.98960,1798.59374,1159.19597,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
429,236.24012,203.97580,0.00000,0.00000,0.0000,0,4454.28451,4597.38401,1162.79596,3.41017,7.66982,8.05776,6.94906,0.90603,n/a,
430,1121.88708,591.72436,0.00000,0.00000,0.0000,0,4068.77973,5651.43238,1163.35004,3.33574,12.89190,13.72413,11.37577,0.88240,n/a,
431,4922.00710,1539.86404,0.00000,0.00000,0.0000,0,3953.14736,5785.03543,1171.86815,3.50166,21.10480,22.13942,19.17834,0.90872,n/a,
432,2.02781,9.16249,0.00000,0.00000,0.0000,0,2994.58958,1791.69377,1163.79595,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
433,2.02781,9.16249,0.00000,0.00000,0.0000,0,2989.98960,1798.59374,1163.79595,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
434,2.02781,9.16249,0.00000,0.00000,0.0000,0,2987.68961,1800.89374,1163.79595,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
435,48635.04717,7163.59271,0.00000,0.00000,0.0000,0,3067.41885,4836.12930,1188.20861,3.44611,45.28804,47.75188,40.73519,0.89947,n/a,
436,2.02781,9.16249,0.00000,0.00000,0.0000,0,2989.98960,1798.59374,1168.39594,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
437,473.49414,330.93106,0.00000,0.00000,0.0000,0,2568.82970,4656.59517,1172.63001,3.38298,9.67027,10.26346,8.58476,0.88775,n/a,
438,149.90601,231.98811,0.00000,0.00000,0.0000,0,3622.08152,5868.49723,1170.01946,2.12550,6.59083,8.59326,3.87708,0.58825,n/a,
439,44.61187,81.93455,0.00000,0.00000,0.0000,0,3532.78771,5967.32924,1170.69593,2.75660,4.40032,5.10691,3.26689,0.74242,n/a,
440,2.02781,9.16249,0.00000,0.00000,0.0000,0,2994.58958,1791.69377,1172.99592,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
441,2.02781,9.16249,0.00000,0.00000,0.0000,0,3001.48956,1782.49380,1177.59590,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
442,271128.11969,22496.82104,0.00000,0.00000,0.0000,0,3374.27714,4441.06415,1218.08364,3.45683,80.30181,84.62246,72.31105,0.90049,n/a,
443,2.02781,9.16249,0.00000,0.00000,0.0000,0,3001.48956,1782.49380,1182.19589,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
444,493.77226,411.88039,0.00000,0.00000,0.0000,0,3494.38785,5956.92928,1190.59586,2.71890,9.80639,11.45014,7.19295,0.73350,n/a,
445,11026.73565,2672.65133,0.00000,0.00000,0.0000,0,3985.49071,5823.31446,1200.42063,3.41676,27.61528,29.16730,24.75460,0.89641,n/a,
446,458.89389,561.34408,0.00000,0.00000,0.0000,0,3506.85163,5935.83893,1196.53414,1.94847,9.56984,13.36718,4.90495,0.51254,n/a,
447,3910.12882,1313.29296,0.00000,0.00000,0.0000,0,4010.24514,5761.70299,1200.91643,3.48867,19.54628,20.44588,17.86408,0.91394,n/a,
448,13055.56173,2949.23706,0.00000,0.00000,0.0000,0,3757.90737,2957.34708,1209.74920,3.47496,29.21454,30.63938,26.56055,0.90916,n/a,
449,1141.65825,592.34070,0.00000,0.00000,0.0000,0,4822.85322,4202.47638,1201.33182,3.38314,12.96719,13.73127,11.56421,0.89181,n/a,
450,281.35894,230.54857,0.00000,0.00000,0.0000,0,3977.53802,1690.74967,1204.42914,3.41029,8.12994,8.56656,7.32233,0.90066,n/a,
451,941.91875,518.77692,0.00000,0.00000,0.0000,0,3643.29817,1774.62395,1207.66206,3.39275,12.16200,12.85036,10.89392,0.89573,n/a,
452,1004.27398,539.08864,0.00000,0.00000,0.0000,0,3373.87917,2350.93160,1222.36734,3.42673,12.42466,13.09951,11.17746,0.89962,n/a,
453,71.98733,121.92920,0.00000,0.00000,0.0000,0,3516.17666,5896.15727,1218.99576,2.74616,5.16122,6.22987,3.54242,0.68635,n/a,
454,13562.51477,3171.15417,0.00000,0.00000,0.0000,0,3190.53505,5783.75260,1236.27931,3.35023,29.58788,31.77121,25.66103,0.86728,n/a,
455,2805.88370,1965.64071,0.00000,0.00000,0.0000,0,3603.89112,5430.00063,1236.33920,1.83858,17.49942,25.01365,8.56479,0.48943,n/a,
456,26.36156,53.02966,0.00000,0.00000,0.0000,0,3531.63772,5874.17957,1225.89574,2.91966,3.69253,4.10851,2.98266,0.80775,n/a,
457,418.23626,387.61469,0.00000,0.00000,0.0000,0,3206.53385,6109.41125,1229.92072,2.66908,9.27843,11.10773,6.47400,0.69775,n/a,
458,3256.97052,2931.43251,0.00000,0.00000,0.0000,0,3201.53520,6163.48790,1243.86634,1.96248,18.39099,30.54675,6.66630,0.36248,n/a,
459,499.85570,376.77792,0.00000,0.00000,0.0000,0,3616.13742,5497.73088,1236.09570,2.99971,9.84650,10.95135,7.95995,0.80840,n/a,
460,188.07958,275.44697,0.00000,0.00000,0.0000,0,3230.28400,6182.26897,1236.08141,2.31847,7.10855,9.36363,4.09690,0.57633,n/a,
461,1316.55705,655.29951,0.00000,0.00000,0.0000,0,3505.70781,2640.27082,1245.73567,3.38421,13.59817,14.44259,12.05455,0.88648,n/a,
462,117.61311,164.75874,0.00000,0.00000,0.0000,0,3598.60287,5476.28095,1244.29567,2.58083,6.07882,7.24185,4.28310,0.70459,n/a,
463,364.24576,460.75101,0.00000,0.00000,0.0000,0,3481.09842,5872.18221,1253.43511,2.28287,8.86064,12.11039,4.74329,0.53532,n/a,
464,2590.53005,1035.11673,0.00000,0.00000,0.0000,0,4590.13879,5324.02356,1262.21688,3.36481,17.03975,18.15180,15.01587,0.88123,n/a,
465,950.38487,735.44056,0.00000,0.00000,0.0000,0,3468.36150,5848.64173,1277.60590,2.52116,12.19833,15.30026,7.75360,0.63563,n/a,
466,1664.83379,745.34799,0.00000,0.00000,0.0000,0,3520.62831,2615.05874,1282.55918,3.48584,14.70474,15.40297,13.40180,0.91139,n/a,
467,2051.63897,869.17556,0.00000,0.00000,0.0000,0,4599.44821,5296.04522,1283.40860,3.44236,15.76525,16.63332,14.16266,0.89835,n/a,
468,1025.05905,550.27077,0.00000,0.00000,0.0000,0,4556.28415,3710.80709,1287.43330,3.38044,12.50979,13.23468,11.17696,0.89346,n/a,
469,1774.84260,795.89366,0.00000,0.00000,0.0000,0,4597.24806,3695.21525,1289.13800,3.40772,15.02175,15.91668,13.38000,0.89071,n/a,
470,14397407.62464,320718.06988,0.00000,0.00000,0.0000,0,4257.41130,4003.87913,1454.36714,3.45143,301.82964,319.51171,269.34699,0.89238,n/a,
471,8.11125,24.12476,0.00000,0.00000,0.0000,0,3518.98776,5444.08106,1296.04549,2.64967,2.49285,2.77113,2.01733,0.80924,n/a,
472,582.48905,369.65307,0.00000,0.00000,0.0000,0,4541.90920,3756.55040,1300.64548,3.44701,10.36167,10.84731,9.45463,0.91246,n/a,
473,686.41442,493.98661,0.00000,0.00000,0.0000,0,3137.41167,6111.78358,1303.98417,2.82661,10.94450,12.53957,8.33724,0.76177,n/a,
474,748.26269,442.90606,0.00000,0.00000,0.0000,0,4592.15716,3535.01905,1309.17604,3.45862,11.26381,11.87356,10.13663,0.89993,n/a,
475,1293014.66120,63498.87759,0.00000,0.00000,0.0000,0,3001.96070,5626.65760,1372.99387,3.47681,135.16625,142.17004,122.17677,0.90390,n/a,
476,1100.08810,563.17190,0.00000,0.00000,0.0000,0,4642.15052,3571.81570,1313.94230,3.49632,12.80785,13.38892,11.72027,0.91509,n/a,
477,402.01376,288.35837,0.00000,0.00000,0.0000,0,4580.46515,3605.64151,1311.61706,3.45357,9.15688,9.58057,8.36488,0.91351,n/a,
478,16968.22531,3520.83368,0.00000,0.00000,0.0000,0,4694.33101,4203.03868,1327.33044,3.46824,31.88203,33.47710,28.91626,0.90698,n/a,
479,361.96447,277.25769,0.00000,0.00000,0.0000,0,4661.61026,3639.39911,1317.82777,3.32535,8.84211,9.39435,7.83310,0.88589,n/a,
480,721.39418,433.65658,0.00000,0.00000,0.0000,0,4563.68725,3688.79186,1317.75167,3.37475,11.12734,11.74892,9.98109,0.89699,n/a,
481,3251.49543,1810.66062,0.00000,0.00000,0.0000,0,3110.59954,6106.02698,1330.51251,2.28614,18.38068,24.00732,10.77451,0.58619,n/a,
482,20001.83233,3959.70764,0.00000,0.00000,0.0000,0,4265.54992,4516.40423,1335.52638,3.45918,33.67883,35.50231,30.30804,0.89991,n/a,
483,1338125.87777,65847.29001,0.00000,0.00000,0.0000,0,4282.80513,3782.46022,1406.34508,3.44546,136.72023,144.77515,121.92993,0.89182,n/a,
484,12060.41290,2766.53251,0.00000,0.00000,0.0000,0,3713.30730,1782.39071,1352.49380,3.53141,28.45255,29.67515,26.15638,0.91930,n/a,
485,44.61187,78.57186,0.00000,0.00000,0.0000,0,3405.13816,5806.32980,1340.89534,2.83983,4.40032,5.00102,3.40671,0.77420,n/a,
486,2.02781,9.16249,0.00000,0.00000,0.0000,0,3472.98792,6419.27767,1345.49532,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
487,705.17168,423.83240,0.00000,0.00000,0.0000,0,4703.77570,3540.12578,1358.60162,3.43301,11.04330,11.61508,9.98279,0.90397,n/a,
488,52.72312,92.92486,0.00000,0.00000,0.0000,0,3385.25965,5800.25125,1356.66671,2.69678,4.65230,5.43865,3.40424,0.73173,n/a,
489,865.57163,776.21510,0.00000,0.00000,0.0000,0,3090.58550,6062.06016,1363.00401,2.11061,11.82410,15.71868,6.69071,0.56585,n/a,
490,1468330.17656,68892.11266,0.00000,0.00000,0.0000,0,2975.87105,2121.22876,1432.36129,3.48960,141.01816,148.08457,127.88084,0.90684,n/a,
491,198042.22029,18111.18937,0.00000,0.00000,0.0000,0,3627.89189,3081.11159,1399.73113,3.49075,72.31911,75.92740,65.60880,0.90721,n/a,
492,203.28817,222.19426,0.00000,0.00000,0.0000,0,4132.20944,5081.33947,1366.85239,2.95504,7.29521,8.40991,5.48947,0.75248,n/a,
493,2.02781,9.16249,0.00000,0.00000,0.0000,0,3081.98928,6074.27887,1363.89526,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
494,158.16935,155.46237,0.00000,0.00000,0.0000,0,4774.78339,4440.56580,1370.07648,3.41156,6.70977,7.03457,6.10447,0.90979,n/a,
495,599.72545,374.79117,0.00000,0.00000,0.0000,0,4679.24854,3541.85990,1374.37300,3.52450,10.46288,10.92244,9.60095,0.91762,n/a,
496,709.22731,415.04972,0.00000,0.00000,0.0000,0,4612.21412,3621.86677,1374.29998,3.56237,11.06443,11.49410,10.25266,0.92663,n/a,
497,454.22993,321.38877,0.00000,0.00000,0.0000,0,4597.35544,3612.41124,1380.15949,3.34862,9.53731,10.11441,8.48001,0.88914,n/a,
498,116.09225,152.94934,0.00000,0.00000,0.0000,0,3883.27111,6411.31616,1378.93367,2.82468,6.05250,6.97748,4.55415,0.75244,n/a,
499,427014.15271,30145.68859,0.00000,0.00000,0.0000,0,2986.55215,3542.90639,1424.25520,3.49807,93.42890,97.95749,84.99009,0.90968,n/a,
500,767.52691,449.12162,0.00000,0.00000,0.0000,0,4616.11777,3559.81262,1382.97166,3.41149,11.35965,11.95658,10.25371,0.90264,n/a,
501,648.89990,395.44826,0.00000,0.00000,0.0000,0,4670.80789,3608.37021,1381.34347,3.49832,10.74137,11.21941,9.84553,0.91660,n/a,
502,1795438.73815,91865.33626,0.00000,0.00000,0.0000,0,3295.25362,5703.97941,1464.02242,3.86243,150.79629,171.00189,117.26548,0.77764,n/a,
503,105.44623,150.47075,0.00000,0.00000,0.0000,0,3335.75506,5809.20479,1379.61187,2.60938,5.86153,6.92072,4.20465,0.71733,n/a,
504,2.02781,9.16249,0.00000,0.00000,0.0000,0,3877.78651,6403.17773,1377.69521,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
505,2.02781,9.16249,0.00000,0.00000,0.0000,0,3880.08650,6405.47772,1377.69521,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
506,158.16935,155.46237,0.00000,0.00000,0.0000,0,3830.20543,5331.38146,1381.57644,3.41069,6.70977,7.03457,6.10447,0.90979,n/a,
507,65.90390,103.60423,0.00000,0.00000,0.0000,0,3875.77402,6414.67769,1388.62017,2.79506,5.01154,5.74267,3.81667,0.76158,n/a,
508,62.86218,104.11406,0.00000,0.00000,0.0000,0,4747.18349,3008.38954,1390.63266,2.75261,4.93322,5.75678,3.62269,0.73435,n/a,
509,14.19469,39.08704,0.00000,0.00000,0.0000,0,3870.88654,6416.97768,1391.49516,2.49284,3.00406,3.52729,2.17894,0.72533,n/a,
510,794.39542,476.73204,0.00000,0.00000,0.0000,0,4629.04165,3611.18181,1395.22050,3.29315,11.49069,12.31862,9.99801,0.87010,n/a,
511,13824.10254,3116.43931,0.00000,0.00000,0.0000,0,4232.30128,2925.87582,1407.96910,3.44026,29.77690,31.49593,26.61519,0.89382,n/a,
512,105.44623,147.45342,0.00000,0.00000,0.0000,0,4744.88350,3009.53953,1396.09514,2.55729,5.86153,6.85098,4.29069,0.73201,n/a,
513,189.54974,275.03350,0.00000,0.00000,0.0000,0,3266.53626,5826.20831,1402.66655,2.32579,7.12702,9.35660,4.13513,0.58020,n/a,
514,234.21231,215.08354,0.00000,0.00000,0.0000,0,4631.08389,3561.28761,1406.29511,3.12187,7.64781,8.27425,6.53362,0.85431,n/a,
515,4062.72169,1333.89610,0.00000,0.00000,0.0000,0,4684.03094,3582.26101,1411.02162,3.56476,19.79731,20.60564,18.27453,0.92308,n/a,
516,340.67245,248.86262,0.00000,0.00000,0.0000,0,4463.13448,3598.33748,1406.44511,3.66438,8.66522,8.90031,8.21351,0.94787,n/a,
517,2.02781,9.16249,0.00000,0.00000,0.0000,0,3275.18861,5816.67977,1402.99512,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
518,105.44623,154.17881,0.00000,0.00000,0.0000,0,3245.28871,5843.12968,1402.99512,2.62625,5.86153,7.00547,4.10353,0.70008,n/a,
519,1504424.72630,69829.82080,0.00000,0.00000,0.0000,0,2696.83984,3433.88250,1477.63482,3.50791,142.16432,149.08897,129.26495,0.90926,n/a,
520,2515.50100,979.38222,0.00000,0.00000,0.0000,0,3021.38342,2361.93057,1419.00908,3.48939,16.87363,17.65636,15.41074,0.91330,n/a,
521,2119.57067,870.76285,0.00000,0.00000,0.0000,0,4259.34375,3154.21665,1419.66689,3.51855,15.93736,16.64850,14.60492,0.91640,n/a,
522,1888210.48605,81245.45140,0.00000,0.00000,0.0000,0,3121.83947,1792.55259,1493.29830,3.51387,153.35005,160.81427,139.44489,0.90932,n/a,
523,586.95023,526.50630,0.00000,0.00000,0.0000,0,3842.24118,6424.96492,1419.42961,2.28369,10.38805,12.94574,6.68881,0.64389,n/a,
524,8.11125,24.12476,0.00000,0.00000,0.0000,0,3156.73902,5894.87950,1421.39506,2.64967,2.49285,2.77113,2.01733,0.80924,n/a,
525,7557.14902,2124.35151,0.00000,0.00000,0.0000,0,4227.74922,3138.54288,1433.14248,3.32424,24.34743,26.00389,21.34435,0.87666,n/a,
526,2.02781,9.16249,0.00000,0.00000,0.0000,0,3268.28863,5798.27983,1423.69505,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
527,4630034.08297,193279.79979,0.00000,0.00000,0.0000,0,4456.58022,2248.26411,1536.61085,3.81032,206.78952,248.03804,143.73051,0.69506,n/a,
528,2894.70188,1100.62454,0.00000,0.00000,0.0000,0,2785.48665,2583.40524,1434.93322,3.41292,17.68215,18.71736,15.78032,0.89244,n/a,
529,184.02395,171.20930,0.00000,0.00000,0.0000,0,2804.20136,2468.14697,1433.40613,3.42786,7.05708,7.38225,6.44909,0.91385,n/a,
530,2730888.61978,105967.72037,0.00000,0.00000,0.0000,0,3586.97036,3212.37238,1519.40095,3.45674,173.42104,183.65885,154.62569,0.89162,n/a,
531,185.54481,184.63117,0.00000,0.00000,0.0000,0,4620.68393,3590.16646,1436.64763,3.19152,7.07647,7.66615,6.02969,0.85208,n/a,
532,1022531.38578,54341.05184,0.00000,0.00000,0.0000,0,4340.81719,4933.99836,1497.66671,3.48158,124.99501,131.51918,112.90154,0.90325,n/a,
533,13113724.29602,316849.77976,0.00000,0.00000,0.0000,0,3366.76860,4076.69095,1590.55094,3.23358,292.57854,317.57899,248.32697,0.84875,n/a,
534,2740.58815,1069.19955,0.00000,0.00000,0.0000,0,3169.29026,2371.56815,1446.95162,3.38622,17.36261,18.44822,15.37929,0.88577,n/a,
535,2.02781,9.16249,0.00000,0.00000,0.0000,0,3746.68697,6285.87814,1439.79499,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
536,8.11125,24.12476,0.00000,0.00000,0.0000,0,3748.98696,6289.32812,1439.79499,2.64967,2.49285,2.77113,2.01733,0.80924,n/a,
537,577.92647,368.60451,0.00000,0.00000,0.0000,0,4236.14296,3159.03901,1446.96035,3.47044,10.33454,10.83192,9.40726,0.91027,n/a,
538,2.02781,9.16249,0.00000,0.00000,0.0000,0,3742.08698,6278.97816,1442.09498,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
539,1698.29270,768.30123,0.00000,0.00000,0.0000,0,3357.42506,2030.72083,1460.99560,3.45284,14.80260,15.63835,13.26271,0.89597,n/a,
540,16887.11283,3558.74148,0.00000,0.00000,0.0000,0,3019.40097,2470.98157,1469.05719,3.43684,31.83114,33.65684,28.47149,0.89445,n/a,
541,293.01886,238.04063,0.00000,0.00000,0.0000,0,4154.03198,4735.51924,1460.33063,3.39785,8.24073,8.70464,7.38577,0.89625,n/a,
542,929.75188,1162.59339,0.00000,0.00000,0.0000,0,3299.99390,5579.78059,1458.19493,2.09228,12.10941,19.23707,4.79833,0.39625,n/a,
543,13049.47829,2964.17364,0.00000,0.00000,0.0000,0,3498.88029,6095.79131,1472.95339,3.49197,29.21000,30.71686,26.41440,0.90429,n/a,
544,1328.72393,647.55832,0.00000,0.00000,0.0000,0,4308.42501,3157.84902,1466.03490,3.44553,13.63993,14.35703,12.31139,0.90260,n/a,
545,368.04791,281.37999,0.00000,0.00000,0.0000,0,4273.25371,3169.19183,1465.75204,3.37968,8.89137,9.46393,7.84806,0.88266,n/a,
546,2.02781,9.16249,0.00000,0.00000,0.0000,0,3951.38626,6370.97784,1460.49492,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
547,817.20831,466.38711,0.00000,0.00000,0.0000,0,4565.89371,3581.68617,1467.89900,3.49623,11.59965,12.18424,10.51326,0.90634,n/a,
548,53.23007,91.12055,0.00000,0.00000,0.0000,0,3628.73024,6026.30761,1466.08061,2.77245,4.66716,5.38559,3.50503,0.75100,n/a,
549,8.11125,24.12476,0.00000,0.00000,0.0000,0,3953.68625,6368.67785,1468.54489,2.64967,2.49285,2.77113,2.01733,0.80924,n/a,
550,1530.49124,743.54368,0.00000,0.00000,0.0000,0,4576.44799,3616.86712,1476.09336,3.30240,14.29807,15.38432,12.35025,0.86377,n/a,
551,647.88599,393.88280,0.00000,0.00000,0.0000,0,4545.29971,3630.41841,1472.90695,3.52933,10.73577,11.19718,9.86922,0.91928,n/a,
552,304.17183,240.87166,0.00000,0.00000,0.0000,0,4628.69424,3587.11511,1475.64314,3.44196,8.34398,8.75625,7.57678,0.90805,n/a,
553,2.02781,9.16249,0.00000,0.00000,0.0000,0,3219.98880,5678.68025,1471.99488,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
554,2140.86270,895.26741,0.00000,0.00000,0.0000,0,3028.57417,2364.01473,1482.94184,3.43619,15.99055,16.88113,14.34787,0.89727,n/a,
555,246.07501,365.35334,0.00000,0.00000,0.0000,0,3544.88397,5950.42004,1478.98004,2.01215,7.77481,10.78404,4.04116,0.51978,n/a,
556,702.12997,432.09113,0.00000,0.00000,0.0000,0,3074.97978,2386.25995,1480.24564,3.36859,11.02740,11.72770,9.74975,0.88414,n/a,
557,357.40190,268.74984,0.00000,0.00000,0.0000,0,4403.02105,3620.04801,1480.14940,3.42337,8.80480,9.24909,7.97921,0.90623,n/a,
558,1105.15763,570.89896,0.00000,0.00000,0.0000,0,4744.78865,4379.32704,1482.30928,3.46972,12.82750,13.48046,11.61492,0.90547,n/a,
559,731.83741,738.27928,0.00000,0.00000,0.0000,0,3619.07027,6025.48618,1479.88057,2.41555,11.18078,15.32976,5.94765,0.53195,n/a,
560,2.02781,9.16249,0.00000,0.00000,0.0000,0,3528.18773,5929.37938,1481.19485,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
561,2.02781,9.16249,0.00000,0.00000,0.0000,0,3530.48772,5931.67937,1481.19485,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
562,513.03648,358.02458,0.00000,0.00000,0.0000,0,3787.15704,2412.49586,1488.48631,3.31718,9.93230,10.67533,8.59779,0.86564,n/a,
563,315.32479,254.04055,0.00000,0.00000,0.0000,0,4239.49859,3155.28236,1487.09816,3.32575,8.44474,8.99242,7.44743,0.88190,n/a,
564,404489.72204,29318.20572,0.00000,0.00000,0.0000,0,4326.88781,5726.99293,1531.37968,3.47729,91.75638,96.60370,82.77922,0.90216,n/a,
565,78015.51079,9818.11206,0.00000,0.00000,0.0000,0,4501.01074,3004.94366,1515.43961,3.45832,53.01443,55.90351,47.67648,0.89931,n/a,
566,2415.12430,955.39134,0.00000,0.00000,0.0000,0,3033.71178,2424.51535,1496.65839,3.47227,16.64614,17.43876,15.16734,0.91116,n/a,
567,334914.47247,25963.85771,0.00000,0.00000,0.0000,0,3795.16126,4394.66453,1536.73240,3.46047,86.16121,90.90958,77.39554,0.89826,n/a,
568,1959.37351,848.56536,0.00000,0.00000,0.0000,0,4301.34099,3196.85198,1501.18287,3.39999,15.52528,16.43492,13.85426,0.89237,n/a,
569,1324.66830,659.15405,0.00000,0.00000,0.0000,0,4241.42525,3184.78892,1501.75478,3.35638,13.62604,14.48500,12.05789,0.88492,n/a,
570,283.38675,232.62771,0.00000,0.00000,0.0000,0,4530.72869,3585.60234,1501.55404,3.38844,8.14943,8.60510,7.30919,0.89690,n/a,
571,2335.02572,937.57620,0.00000,0.00000,0.0000,0,3036.39396,2376.36560,1511.11786,3.47352,16.46004,17.27541,14.94295,0.90783,n/a,
572,646.87208,396.46791,0.00000,0.00000,0.0000,0,2895.72958,2459.76213,1508.79475,3.44330,10.73017,11.23386,9.78952,0.91234,n/a,
573,2.02781,9.16249,0.00000,0.00000,0.0000,0,3196.98888,5584.38058,1506.49476,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
574,2.02781,9.16249,0.00000,0.00000,0.0000,0,3199.28887,5586.68057,1506.49476,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
575,2.02781,9.16249,0.00000,0.00000,0.0000,0,3201.58886,5588.98056,1506.49476,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
576,1264.84784,633.10202,0.00000,0.00000,0.0000,0,4171.41185,4228.32620,1513.75019,3.37775,13.41776,14.19587,11.98715,0.89338,n/a,
577,251.44871,211.98860,0.00000,0.00000,0.0000,0,4381.67643,3638.58734,1515.31140,3.43160,7.83099,8.21450,7.11686,0.90881,n/a,
578,948.50914,720.56219,0.00000,0.00000,0.0000,0,3214.17117,5698.37900,1516.56061,2.33603,12.19030,15.14470,7.89808,0.64790,n/a,
579,1292.73026,642.36562,0.00000,0.00000,0.0000,0,4457.58804,3676.28279,1524.03983,3.42334,13.51563,14.29935,12.07471,0.89339,n/a,
580,319.88737,375.05507,0.00000,0.00000,0.0000,0,4311.43955,5949.93991,1521.75834,2.64491,8.48528,10.92629,5.11745,0.60310,n/a,
581,280.34503,228.22737,0.00000,0.00000,0.0000,0,2941.60458,2454.34702,1522.50952,3.46190,8.12016,8.52332,7.37015,0.90764,n/a,
582,158.16935,155.46237,0.00000,0.00000,0.0000,0,4271.08514,3205.47010,1521.87596,3.41156,6.70977,7.03457,6.10447,0.90979,n/a,
583,192.13520,178.95434,0.00000,0.00000,0.0000,0,4406.05836,3714.00287,1522.35260,3.37967,7.15928,7.54738,6.44193,0.89980,n/a,
584,25285.29694,4621.14343,0.00000,0.00000,0.0000,0,4610.40478,4654.03546,1539.12610,3.45685,36.41580,38.35304,32.82992,0.90153,n/a,
585,5507.03091,1631.96275,0.00000,0.00000,0.0000,0,4289.31084,3128.66120,1533.87064,3.54413,21.90986,22.79188,20.24690,0.92410,n/a,
586,1194.38137,615.06986,0.00000,0.00000,0.0000,0,4491.06611,3608.93072,1535.88600,3.34115,13.16381,13.99224,11.65118,0.88509,n/a,
587,2.02781,9.16249,0.00000,0.00000,0.0000,0,4558.58414,2302.29199,1531.79467,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
588,2.02781,9.16249,0.00000,0.00000,0.0000,0,4560.88414,2309.19197,1531.79467,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
589,1371.30798,665.61553,0.00000,0.00000,0.0000,0,4587.74959,3641.23523,1540.62741,3.42019,13.78411,14.55582,12.36126,0.89678,n/a,
590,3325.10501,1172.10933,0.00000,0.00000,0.0000,0,4485.29433,3670.91773,1541.75315,3.53941,18.51835,19.31564,17.02113,0.91915,n/a,
591,8.11125,24.12476,0.00000,0.00000,0.0000,0,4560.88414,2313.79195,1537.54465,2.64967,2.49285,2.77113,2.01733,0.80924,n/a,
592,2.02781,9.16249,0.00000,0.00000,0.0000,0,4560.88414,2318.39194,1547.89462,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
593,2.02781,9.16249,0.00000,0.00000,0.0000,0,4560.88414,2322.99192,1557.09458,2.54034,1.57040,1.70778,1.32790,0.84558,n/a,
594,134.34256,142.56831,0.00000,0.00000,0.0000,0,2785.45460,2604.41237,1563.83027,3.33127,6.35436,6.73653,5.65382,0.88975,n/a,
595,2109825.51590,89654.77478,0.00000,0.00000,0.0000,0,4605.97814,2904.60932,1640.45062,3.41909,159.12899,168.93194,141.19664,0.88731,n/a,
596,1724.14730,767.94880,0.00000,0.00000,0.0000,0,4321.76267,3663.26564,1567.10266,3.42677,14.87734,15.63476,13.47080,0.90546,n/a,
597,381.22869,287.06389,0.00000,0.00000,0.0000,0,4424.73739,3666.69836,1567.82788,3.36857,8.99627,9.55904,7.96816,0.88572,n/a,
598,8.11125,24.12476,0.00000,0.00000,0.0000,0,4563.18413,2333.34188,1566.29455,2.64967,2.49285,2.77113,2.01733,0.80924,n/a,
599,643.83037,401.11802,0.00000,0.00000,0.0000,0,4394.17437,4090.13922,1570.29971,3.43072,10.71332,11.29955,9.63054,0.89893,n/a,
600,45670.89272,6815.71365,0.00000,0.00000,0.0000,0,3583.25529,6432.55656,1590.05931,3.47961,44.34864,46.57799,40.20494,0.90657,n/a,
601,220334.46647,19378.44583,0.00000,0.00000,0.0000,0,2579.58967,4222.11837,1606.50809,3.49955,74.93671,78.53885,68.22048,0.91037,n/a,
