File name,Z position,Number of objects,Total ROI area,Object area,Percent object area,Total ROI perimeter,Object perimeter,Object perimeter / area ratio,Average object area,Average object area-equivalent circle diameter,Surface convexity index,Euler number,Number of closed pores,Area of closed pores,Perimeter of closed pores,Closed porosity (percent),Area of open pore space,Total area of pore space,Open porosity (percent),Total porosity (percent),Centroid (x),Centroid (y),Moment of inertia (x),Moment of inertia (y),Polar Moment of inertia,Product of inertia,Principal moment of inertia (max),Principal moment of inertia (min),Total orientation,Eccentricity,Structure thickness (plate model),Structure separation (plate model),Structure linear density (plate model),Fractal dimension,Intersection perimeter,
,Pos.Z,Obj.N,T.Ar,Obj.Ar,Obj.Ar/T.Ar,T.Pm,Obj.Pm,Obj.Pm/Obj.Ar,Av.Obj.Ar,Av.Obj.ECDa,SCv.I,Eu.N,Po.N(cl),Po.Ar(cl),Po.Pm(cl),Po(cl),Po.Ar(op),Po.Ar(tot),Po(op),Po(tot),Crd.X,Crd.Y,MMI(x),MMI(y),MMI(polar),Pr.In,MMI(max),MMI(min),T.Or,Ecc,St.Th(pl),St.Sp(pl),St.Li.Dn(pl),FD,i.Pm,
,um,,um^2,um^2,,um,um,1/um,um^2,um,1/um,,,um^2,um,,um^2,um^2,,,um,um,um^4,um^4,um^4,um^4,um^4,um^4,°,,um,um,1/um,,um,
ax13_rc02__rec00001998.bmp,4595.38402,16,12839481.28140,209825.06784,1.63422,14194.10922,5981.85736,0.02851,13114.06674,129.21822,0.01682,16,0,0.00000,0.00000,0.00000,12629656.21356,12629656.21356,98.36578,98.36578,3785.78683,3512.08778,597393582435.66296,87531666461.28195,684925248896.94482,83257221021.87705,610644574237.32812,74280674659.61665,80.95681,0.93612,70.15382,4222.65375,0.00023,0.99207,142.28081,
ax13_rc02__rec00001997.bmp,4593.08402,18,12839481.28140,209063.97438,1.62829,14194.10922,6060.94207,0.02899,11614.66524,121.60695,0.01900,18,0,0.00000,0.00000,0.00000,12630417.30702,12630417.30702,98.37171,98.37171,3801.88678,3535.08770,598001501562.78870,84695414302.00499,682696915864.79370,87601892168.93906,612540043930.78711,70156871934.00668,80.57699,0.93989,68.98729,4167.80664,0.00024,0.97786,121.02281,
ax13_rc02__rec00001996.bmp,4590.78403,19,12839481.28140,207540.46498,1.61642,14194.10922,6070.46895,0.02925,10923.18237,117.93145,0.01972,19,0,0.00000,0.00000,0.00000,12631940.81642,12631940.81642,98.38358,98.38358,3820.28671,3553.48764,596263138125.56165,80824150030.82379,677087288156.38538,92186370261.56642,612254558135.40466,64832730020.98083,80.15892,0.94372,68.37708,4161.76771,0.00024,0.97461,121.02281,
ax13_rc02__rec00001995.bmp,4588.48404,19,12839481.28140,205615.57962,1.60143,14194.10922,5949.65747,0.02894,10821.87261,117.38329,0.02039,19,0,0.00000,0.00000,0.00000,12633865.70178,12633865.70178,98.39857,98.39857,3838.68665,3574.18757,594097207823.88135,77145793636.59590,671243001460.47729,95900001958.68184,611314267289.74365,59928734170.73355,79.82204,0.94841,69.11846,4246.92203,0.00023,0.96935,114.51745,
ax13_rc02__rec00001994.bmp,4586.18405,21,12839481.28140,204205.14319,1.59045,14194.10922,6010.66915,0.02943,9724.05444,111.27017,0.02101,21,0,0.00000,0.00000,0.00000,12635276.13822,12635276.13822,98.40955,98.40955,3852.48660,3604.08746,594385465960.01160,75340296849.52354,669725762809.53516,96422097663.64694,611718787630.53638,58006975178.99880,79.80907,0.95110,67.94756,4204.28269,0.00023,0.95993,113.56476,
ax13_rc02__rec00001993.bmp,4583.88406,22,12839481.28140,202859.50880,1.57997,14194.10922,6024.23795,0.02970,9220.88676,108.35312,0.02309,22,0,0.00000,0.00000,0.00000,12636621.77261,12636621.77261,98.42003,98.42003,3863.98656,3636.28735,594356659104.04248,73533045281.46314,667889704385.50562,96667644886.31311,611719838011.61511,56169866373.89050,79.81727,0.95174,67.34777,4195.25984,0.00023,0.95800,113.56476,
ax13_rc02__rec00001992.bmp,4581.58406,21,12839481.28140,202066.67556,1.57379,14194.10922,5919.92103,0.02930,9622.22265,110.68602,0.02256,21,0,0.00000,0.00000,0.00000,12637414.60584,12637414.60584,98.42621,98.42621,3870.88654,3668.48724,593096703454.56824,72803968891.25592,665900672345.82410,96705467902.44057,610489666596.67786,55411005749.14619,79.80407,0.95248,68.26668,4269.45378,0.00023,0.97107,108.68574,
ax13_rc02__rec00001991.bmp,4579.28407,21,12839481.28140,201483.45712,1.56925,14194.10922,5928.79409,0.02943,9594.45034,110.52617,0.02268,21,0,0.00000,0.00000,0.00000,12637997.82428,12637997.82428,98.43075,98.43075,3873.18653,3698.38714,589755467457.03003,73049817674.34398,662805285131.37402,96725427223.54776,607268534623.61206,55536750507.76191,79.73723,0.95201,67.96777,4263.26084,0.00023,0.96851,98.25405,
ax13_rc02__rec00001990.bmp,4576.98408,20,12830020.18222,200367.93613,1.56171,14194.89845,5867.32008,0.02928,10018.39681,112.94166,0.02185,20,0,0.00000,0.00000,0.00000,12629652.24609,12629652.24609,98.43829,98.43829,3875.48652,3725.98704,585411318023.31995,73083615687.67619,658494933710.99609,96759923063.28015,603076613142.63428,55418320568.36177,79.65356,0.95150,68.29964,4305.08378,0.00023,0.97074,98.25405,
ax13_rc02__rec00001989.bmp,4574.68409,20,12830020.18222,199031.55918,1.55130,14194.89845,5832.65674,0.02931,9951.57796,112.56439,0.02186,20,0,0.00000,0.00000,0.00000,12630988.62304,12630988.62304,98.44870,98.44870,3880.08650,3758.18693,580473273729.26562,72864980237.11015,653338253966.37573,96598698118.07234,598234686993.30969,55103566973.06615,79.58150,0.95221,68.24731,4331.12702,0.00023,0.95655,91.74869,
