File name,Z position,Number of objects,Total ROI area,Object area,Percent object area,Total ROI perimeter,Object perimeter,Object perimeter / area ratio,Average object area,Average object area-equivalent circle diameter,Surface convexity index,Euler number,Number of closed pores,Area of closed pores,Perimeter of closed pores,Closed porosity (percent),Area of open pore space,Total area of pore space,Open porosity (percent),Total porosity (percent),Centroid (x),Centroid (y),Moment of inertia (x),Moment of inertia (y),Polar Moment of inertia,Product of inertia,Principal moment of inertia (max),Principal moment of inertia (min),Total orientation,Eccentricity,Structure thickness (plate model),Structure separation (plate model),Structure linear density (plate model),Fractal dimension,Intersection perimeter,
,Pos.Z,Obj.N,T.Ar,Obj.Ar,Obj.Ar/T.Ar,T.Pm,Obj.Pm,Obj.Pm/Obj.Ar,Av.Obj.Ar,Av.Obj.ECDa,SCv.I,Eu.N,Po.N(cl),Po.Ar(cl),Po.Pm(cl),Po(cl),Po.Ar(op),Po.Ar(tot),Po(op),Po(tot),Crd.X,Crd.Y,MMI(x),MMI(y),MMI(polar),Pr.In,MMI(max),MMI(min),T.Or,Ecc,St.Th(pl),St.Sp(pl),St.Li.Dn(pl),FD,i.Pm,
,um,,um^2,um^2,,um,um,1/um,um^2,um,1/um,,,um^2,um,,um^2,um^2,,,um,um,um^4,um^4,um^4,um^4,um^4,um^4,°,,um,um,1/um,,um,
ax13_rc04__rec00002420.bmp,2117.50484,32,4637978.77243,25040.93283,0.53991,8245.40710,2604.85109,0.10402,782.52915,31.56497,0.07293,32,0,0.00000,0.00000,0.00000,4612937.83960,4612937.83960,99.46009,99.46009,1960.00448,1764.00403,7659376235.36856,6396411232.63260,14055787468.00115,-1418322023.53454,8580442448.84887,5475345019.15229,122.99992,0.59151,19.22638,3541.80541,0.00028,0.84403,0.00000,
ax13_rc04__rec00002419.bmp,2116.62984,32,4637978.77243,24713.72235,0.53286,8245.40710,2578.38872,0.10433,772.30382,31.35806,0.07598,32,0,0.00000,0.00000,0.00000,4613265.05008,4613265.05008,99.46714,99.46714,1966.12949,1769.25404,7375645684.44404,6383398537.27927,13759044221.72331,-1440088751.76462,8402674832.43068,5356369389.29262,125.49535,0.59316,19.16990,3578.40927,0.00028,0.84324,0.00000,
ax13_rc04__rec00002418.bmp,2115.75484,30,4637978.77243,24377.42003,0.52560,8245.40710,2562.21406,0.10511,812.58067,32.16535,0.07107,30,0,0.00000,0.00000,0.00000,4613601.35240,4613601.35240,99.47440,99.47440,1975.75452,1774.50406,7062561079.71971,6368803326.18240,13431364405.90211,-1472910305.20127,8228887318.69590,5202477087.20621,128.37399,0.60191,19.02840,3601.26144,0.00028,0.84251,0.00000,
ax13_rc04__rec00002417.bmp,2114.87983,32,4637978.77243,23984.07839,0.51712,8245.40710,2503.19006,0.10437,749.50245,30.89168,0.07414,32,0,0.00000,0.00000,0.00000,4613994.69404,4613994.69404,99.48288,99.48288,1982.75453,1778.87907,6725467127.56223,6260480459.97188,12985947587.53411,-1451753744.13116,7963226181.57605,5022721405.95806,130.45077,0.60044,19.16281,3686.49170,0.00027,0.83630,0.00000,
ax13_rc04__rec00002416.bmp,2114.00483,29,4637978.77243,23692.75675,0.51084,8245.40710,2458.76660,0.10378,816.99161,32.25254,0.07203,29,0,0.00000,0.00000,0.00000,4614286.01568,4614286.01568,99.48916,99.48916,1992.37955,1778.87907,6511043041.57732,6183980426.42999,12695023468.00731,-1465239139.15414,7821848270.70955,4873175197.29777,131.81586,0.60023,19.27207,3753.33389,0.00027,0.84852,0.00000,
ax13_rc04__rec00002415.bmp,2113.12983,35,4637978.77243,23372.91544,0.50395,8245.40710,2498.24030,0.10689,667.79758,29.15933,0.08031,35,0,0.00000,0.00000,0.00000,4614605.85699,4614605.85699,99.49605,99.49605,2002.00458,1778.87907,6299337879.18170,6048252845.73704,12347590724.91875,-1465725899.42714,7644887927.78505,4702702797.13370,132.55222,0.60664,18.71150,3694.28501,0.00027,0.82744,0.00000,
ax13_rc04__rec00002414.bmp,2112.25483,33,4637978.77243,23044.55652,0.49687,8245.40710,2506.05314,0.10875,698.31989,29.81826,0.07688,32,1,3.92385,7.93720,0.01702,4614930.29206,4614934.21591,99.50305,99.50313,2015.12961,1779.75407,6116915634.01768,5843785278.54516,11960700912.56283,-1447882813.04590,7434659463.36480,4526041449.19803,132.30588,0.62265,18.39112,3683.02982,0.00027,0.82516,0.00000,
ax13_rc04__rec00002413.bmp,2111.37983,31,4637978.77243,22627.00187,0.48786,8245.40710,2468.96637,0.10912,729.90329,30.48511,0.07926,31,0,0.00000,0.00000,0.00000,4615351.77055,4615351.77055,99.51214,99.51214,2025.62963,1782.37907,5874756151.96186,5603157542.95050,11477913694.91236,-1406393476.81326,7151891404.58440,4326022290.32796,132.24235,0.62319,18.32913,3738.69148,0.00027,0.83860,0.00000,
ax13_rc04__rec00002412.bmp,2110.50482,31,4637978.77243,22173.84551,0.47809,8245.40710,2399.10567,0.10820,715.28534,30.17830,0.07637,31,0,0.00000,0.00000,0.00000,4615804.92692,4615804.92692,99.52191,99.52191,2037.00466,1785.87908,5588279473.51297,5367074703.63132,10955354177.14429,-1393673148.78191,6875732070.74927,4079622106.39501,132.73125,0.62670,18.48509,3847.93799,0.00026,0.84094,0.00000,
ax13_rc04__rec00002411.bmp,2109.62982,29,4637978.77243,21686.71437,0.46759,8245.40710,2367.78148,0.10918,747.81774,30.85695,0.07384,29,0,0.00000,0.00000,0.00000,4616292.05806,4616292.05806,99.53241,99.53241,2045.75468,1788.50409,5276848609.80929,5134806555.09334,10411655164.90263,-1352069270.68674,6559760852.24801,3851894312.65463,133.49658,0.63710,18.31817,3899.25514,0.00026,0.83355,0.00000,
