Results of individual 3D analysis
Dataset name, G:\Axial\AX13_RC02_highres\AX13_RC02_Rec\ReconstructedAnalysis\VOI\ax13_rc02_rec0000
Number of objects, 12892
#,Object volume,Object surface,Volume of pores,Surface of pores,Porosity,Number of pores,Centroid x,Centroid y,Centroid z,Structure model index,Volume-equivalent sphere diameter,Surface-equivalent sphere diameter,Sauter diameter,Sphericity,Density,
,Obj.V,Obj.S,Po.V,Po.S,Po,Po.N,Crd.X,Crd.Y,Crd.Z,SMI,ESDv,ESDs,Sau.Dm,Sph,Dens,
,um^3,um^2,um^3,um^2,,,um,um,um,,um,um,um,,Index,
125,53.29715,120.14307,0.00000,0.00000,0.0000,0,1679.79493,575.35838,66.08761,2.30256,4.66912,6.18407,2.66168,0.57006,n/a,
126,11.19382,31.35230,0.00000,0.00000,0.0000,0,1804.87711,1404.04918,61.10890,3.07122,2.77541,3.15907,2.14220,0.77185,n/a,
127,139.26652,277.46930,0.00000,0.00000,0.0000,0,531.08886,2139.26518,67.13639,1.94837,6.43106,9.39794,3.01150,0.46827,n/a,
128,91.58057,145.92219,0.00000,0.00000,0.0000,0,1660.72578,474.92717,66.16054,2.63866,5.59244,6.81531,3.76559,0.67334,n/a,
129,22.51487,59.72155,0.00000,0.00000,0.0000,0,1661.40096,571.26789,64.03323,2.81628,3.50340,4.36004,2.26198,0.64565,n/a,
130,171.94160,252.76417,0.00000,0.00000,0.0000,0,775.18542,1331.74247,68.60165,2.76800,6.89913,8.96980,4.08147,0.59159,n/a,
131,1135.33465,888.69535,0.00000,0.00000,0.0000,0,336.82192,1675.21261,72.86971,2.35476,12.94320,16.81905,7.66518,0.59222,n/a,
132,3000.73203,1775.57371,0.00000,0.00000,0.0000,0,1007.70616,2220.26847,74.35190,2.71759,17.89546,23.77357,10.14004,0.56663,n/a,
133,18.28466,41.71893,0.00000,0.00000,0.0000,0,844.01363,2238.82948,62.53183,3.09762,3.26861,3.64411,2.62969,0.80453,n/a,
134,76.91281,121.24751,0.00000,0.00000,0.0000,0,742.16582,1323.41685,65.28319,2.73032,5.27635,6.21243,3.80607,0.72135,n/a,
135,101.54636,188.03846,0.00000,0.00000,0.0000,0,2203.10345,1400.20838,67.05480,2.59380,5.78836,7.73657,3.24018,0.55978,n/a,
136,29.16397,68.88176,0.00000,0.00000,0.0000,0,1145.68625,1404.19339,64.17324,2.58246,3.81900,4.68249,2.54035,0.66519,n/a,
137,523.88778,506.47227,0.00000,0.00000,0.0000,0,786.72052,1407.50103,66.10581,2.60508,10.00184,12.69705,6.20632,0.62052,n/a,
138,16.25462,50.03692,0.00000,0.00000,0.0000,0,1742.82228,442.44535,64.85210,2.48522,3.14287,3.99090,1.94912,0.62017,n/a,
139,15.02373,41.32307,0.00000,0.00000,0.0000,0,1536.41948,1617.92184,63.70653,2.80544,3.06144,3.62678,2.18141,0.71254,n/a,
140,11.52263,38.97763,0.00000,0.00000,0.0000,0,1639.94370,2375.87280,64.28708,2.79792,2.80232,3.52235,1.77373,0.63295,n/a,
141,22.05882,53.85950,0.00000,0.00000,0.0000,0,1691.82693,422.53768,65.29402,2.71094,3.47959,4.14053,2.45737,0.70623,n/a,
142,88.73709,197.61050,0.00000,0.00000,0.0000,0,1916.85377,883.53042,68.33547,2.58067,5.53395,7.93104,2.69430,0.48687,n/a,
143,21.48555,54.15448,0.00000,0.00000,0.0000,0,1807.93531,956.29802,65.11667,2.72744,3.44918,4.15186,2.38047,0.69016,n/a,
144,15.16812,42.19829,0.00000,0.00000,0.0000,0,770.47097,1482.77998,65.05067,2.55090,3.07122,3.66499,2.15669,0.70223,n/a,
145,10.29316,30.11554,0.00000,0.00000,0.0000,0,528.41416,2176.42308,64.60662,2.90960,2.69888,3.09614,2.05074,0.75985,n/a,
146,15.46977,41.43379,0.00000,0.00000,0.0000,0,1343.43770,804.76680,66.09501,2.90098,3.09145,3.63164,2.24017,0.72463,n/a,
147,46.70666,133.24927,0.00000,0.00000,0.0000,0,1914.35766,890.15268,68.82666,2.31277,4.46814,6.51265,2.10313,0.47069,n/a,
148,13.53694,43.25973,0.00000,0.00000,0.0000,0,729.45955,1303.86843,65.91328,2.39570,2.95693,3.71080,1.87753,0.63496,n/a,
149,10.86501,41.76515,0.00000,0.00000,0.0000,0,1831.10769,1389.20489,66.20929,2.76956,2.74796,3.64613,1.56087,0.56801,n/a,
150,26.27473,67.73801,0.00000,0.00000,0.0000,0,1782.48038,1414.42986,66.82429,2.80662,3.68847,4.64346,2.32733,0.63097,n/a,
151,1271.46318,1025.04125,0.00000,0.00000,0.0000,0,497.78298,1662.19349,76.16654,2.48092,13.44111,18.06324,7.44241,0.55371,n/a,
152,14.85361,47.50045,0.00000,0.00000,0.0000,0,646.48827,1840.76868,65.68073,2.29727,3.04985,3.88843,1.87623,0.61519,n/a,
153,33.30840,70.09840,0.00000,0.00000,0.0000,0,1647.29551,2370.18294,66.77351,2.73619,3.99195,4.72367,2.85100,0.71419,n/a,
154,281.89976,443.05567,0.00000,0.00000,0.0000,0,772.04373,1322.52747,76.40795,2.37320,8.13515,11.87556,3.81758,0.46927,n/a,
155,1574.45107,959.92729,0.00000,0.00000,0.0000,0,227.46860,1785.43529,77.96359,3.53613,14.43367,17.48011,9.84106,0.68181,n/a,
156,17.78287,56.66666,0.00000,0.00000,0.0000,0,698.64903,1825.45969,66.34874,2.76888,3.23843,4.24706,1.88289,0.58142,n/a,
157,27.46274,60.53313,0.00000,0.00000,0.0000,0,254.76979,1828.93344,67.01377,2.81693,3.74325,4.38957,2.72209,0.72720,n/a,
158,11.13663,34.51824,0.00000,0.00000,0.0000,0,1662.30196,2359.05759,66.24890,2.85446,2.77067,3.31474,1.93578,0.69867,n/a,
159,60.40086,97.71520,0.00000,0.00000,0.0000,0,1501.83556,2364.06286,67.11228,2.89159,4.86797,5.57707,3.70879,0.76188,n/a,
160,24.17321,53.90803,0.00000,0.00000,0.0000,0,1688.58217,577.05006,67.05233,2.80778,3.58739,4.14240,2.69049,0.74999,n/a,
161,40.37065,100.78575,0.00000,0.00000,0.0000,0,813.72759,1182.20412,69.88236,2.26226,4.25620,5.66402,2.40335,0.56467,n/a,
162,72.33808,130.43093,0.00000,0.00000,0.0000,0,742.78869,1315.11148,68.40611,2.69285,5.16959,6.44340,3.32765,0.64370,n/a,
163,32.13755,70.49862,0.00000,0.00000,0.0000,0,855.15138,1385.03020,68.12659,2.81533,3.94462,4.73713,2.73516,0.69339,n/a,
164,33.42705,74.31210,0.00000,0.00000,0.0000,0,1537.73762,1611.74520,68.14032,2.61184,3.99668,4.86357,2.69892,0.67529,n/a,
165,57.38296,138.75924,0.00000,0.00000,0.0000,0,217.11072,1763.98850,71.81890,2.31240,4.78551,6.64593,2.48126,0.51849,n/a,
166,22.50200,64.83336,0.00000,0.00000,0.0000,0,291.45690,1438.26904,67.38664,2.11100,3.50274,4.54281,2.08245,0.59452,n/a,
167,41032.16617,15103.29662,0.00000,0.00000,0.0000,0,262.41328,1575.64491,122.78655,2.42509,42.79325,69.33634,16.30061,0.38092,n/a,
168,13.46689,40.70572,0.00000,0.00000,0.0000,0,277.33495,1732.95154,68.28743,2.69358,2.95182,3.59959,1.98501,0.67247,n/a,
