Results of individual 3D analysis
Dataset name, F:\microCT\Axial\AX13_RC04\AX13_RC04_Rec_20160908\ReconstructedAnalysis_20160909\VOI_new\ax13_rc04__rec0000
Number of objects, 2488
#,Object volume,Object surface,Volume of pores,Surface of pores,Porosity,Number of pores,Centroid x,Centroid y,Centroid z,Structure model index,Volume-equivalent sphere diameter,Surface-equivalent sphere diameter,Sauter diameter,Sphericity,Density,
,Obj.V,Obj.S,Po.V,Po.S,Po,Po.N,Crd.X,Crd.Y,Crd.Z,SMI,ESDv,ESDs,Sau.Dm,Sph,Dens,
,um^3,um^2,um^3,um^2,,,um,um,um,,um,um,um,,Index,
38,103874.24833,12349.34727,0.00000,0.00000,0.0000,0,2562.74477,943.89012,442.05473,3.33879,58.32254,62.69704,50.46789,0.86532,n/a,
39,104591.37670,12755.87708,0.00000,0.00000,0.0000,0,2326.76376,2465.32785,443.67152,3.21966,58.45645,63.72065,49.19679,0.84160,n/a,
40,11357.40299,2814.01140,0.00000,0.00000,0.0000,0,2362.77808,1327.71185,428.99888,3.33734,27.88861,29.92871,24.21611,0.86832,n/a,
41,193.49710,268.97965,0.00000,0.00000,0.0000,0,1100.94022,1495.83180,416.41721,2.61435,7.17616,9.25305,4.31625,0.60147,n/a,
42,4813.86830,1627.21731,0.00000,0.00000,0.0000,0,1597.42377,2484.21900,424.53030,3.22952,20.94909,22.75872,17.75006,0.84730,n/a,
43,32404.14790,5627.96995,0.00000,0.00000,0.0000,0,2863.32625,606.42017,433.78672,3.34519,39.55493,42.32539,34.54618,0.87337,n/a,
44,3085.62549,1167.55842,0.00000,0.00000,0.0000,0,3115.20787,1304.54084,422.90780,3.38987,18.06265,19.27811,15.85681,0.87788,n/a,
45,12890.22267,3101.77862,0.00000,0.00000,0.0000,0,2753.38738,1731.63218,428.60111,3.29957,29.09068,31.42176,24.93451,0.85713,n/a,
46,39926.36143,6551.49039,0.00000,0.00000,0.0000,0,2745.70744,1810.12254,438.67750,3.33037,42.40532,45.66623,36.56545,0.86228,n/a,
47,13108.06042,3151.29711,0.00000,0.00000,0.0000,0,2118.04377,974.62476,435.55729,3.29427,29.25364,31.67158,24.95746,0.85314,n/a,
48,31.43072,58.72719,0.00000,0.00000,0.0000,0,1112.96889,1489.80869,419.44567,3.05230,3.91548,4.32359,3.21119,0.82013,n/a,
49,2214.94439,923.22820,0.00000,0.00000,0.0000,0,3109.53145,1510.89833,426.06627,3.43115,16.17291,17.14271,14.39478,0.89006,n/a,
50,31604.08821,6005.82601,0.00000,0.00000,0.0000,0,1454.56109,2406.90925,440.39738,3.03201,39.22668,43.72315,31.57343,0.80490,n/a,
51,82123.29905,10701.05241,0.00000,0.00000,0.0000,0,3185.00766,1666.37693,446.34742,3.30951,53.92903,58.36309,46.04592,0.85382,n/a,
52,767.59617,469.70655,0.00000,0.00000,0.0000,0,1515.18562,2028.89786,428.16588,3.26584,11.35999,12.22752,9.80522,0.86314,n/a,
53,7807.09976,2198.89116,0.00000,0.00000,0.0000,0,1976.63963,319.99391,437.40186,3.33554,24.61295,26.45617,21.30283,0.86551,n/a,
54,42523.83383,7495.96163,0.00000,0.00000,0.0000,0,1544.08945,1876.87446,449.04120,2.97461,43.30565,48.84710,34.03739,0.78598,n/a,
55,2265.32844,961.95226,0.00000,0.00000,0.0000,0,1480.58440,1131.71941,433.98222,3.32148,16.29462,17.49854,14.12957,0.86713,n/a,
56,3010.70538,1207.51767,0.00000,0.00000,0.0000,0,1432.49896,1399.83409,435.80582,3.16456,17.91526,19.60522,14.95981,0.83503,n/a,
57,249.51970,216.51645,0.00000,0.00000,0.0000,0,2037.25891,1478.99618,430.34522,3.41667,7.81092,8.30177,6.91457,0.88524,n/a,
58,80029.52761,10408.05285,0.00000,0.00000,0.0000,0,2857.35695,1701.51239,453.49387,3.33485,53.46676,57.55855,46.13516,0.86288,n/a,
59,1129.52394,596.00100,0.00000,0.00000,0.0000,0,2123.17230,331.66072,434.34133,3.38759,12.92108,13.77363,11.37103,0.88004,n/a,
60,18394.47810,3875.17676,0.00000,0.00000,0.0000,0,2906.80517,1226.52347,443.86187,3.33713,32.75138,35.12132,28.48047,0.86960,n/a,
61,21444.87662,4456.60329,0.00000,0.00000,0.0000,0,1563.44877,1014.26159,447.32477,3.19893,34.47003,37.66405,28.87160,0.83759,n/a,
62,438.49479,324.19355,0.00000,0.00000,0.0000,0,1574.00379,1256.99555,435.81537,3.27281,9.42588,10.15845,8.11543,0.86097,n/a,
63,1196.82364,640.25197,0.00000,0.00000,0.0000,0,1016.74213,1066.55707,441.28879,3.23713,13.17277,14.27580,11.21581,0.85144,n/a,
64,5559.91516,1734.40167,0.00000,0.00000,0.0000,0,2664.87135,1321.50587,446.20457,3.34102,21.97977,23.49632,19.23401,0.87508,n/a,
65,3196.52623,1216.03061,0.00000,0.00000,0.0000,0,1066.86928,935.10920,444.21464,3.29190,18.27651,19.67421,15.77194,0.86296,n/a,
66,2753.39779,1090.70294,0.00000,0.00000,0.0000,0,1948.95874,1048.67084,445.02619,3.35817,17.38962,18.63281,15.14655,0.87101,n/a,
67,72569.92430,9958.26204,0.00000,0.00000,0.0000,0,1649.92411,943.73038,463.90249,3.22941,51.75107,56.30109,43.72445,0.84490,n/a,
68,1242.65777,639.32367,0.00000,0.00000,0.0000,0,1195.46318,1188.12458,443.65501,3.33601,13.33883,14.26545,11.66224,0.87431,n/a,
69,1824.60056,912.39809,0.00000,0.00000,0.0000,0,1505.99770,1836.57276,444.98922,3.03219,15.16083,17.04187,11.99871,0.79143,n/a,
70,530.91673,359.65753,0.00000,0.00000,0.0000,0,2388.77720,2499.16223,441.82058,3.37457,10.04637,10.69965,8.85704,0.88162,n/a,
71,17677.01477,3731.18871,0.00000,0.00000,0.0000,0,2594.71934,527.12899,454.57998,3.37867,32.31991,34.46265,28.42582,0.87951,n/a,
72,35114.89370,6169.23109,0.00000,0.00000,0.0000,0,1799.65005,1778.74638,462.24319,3.13681,40.62851,44.31396,34.15164,0.84058,n/a,
73,13689.41703,3173.85468,0.00000,0.00000,0.0000,0,2367.29073,2038.64473,455.48419,3.35201,29.67988,31.78473,25.87910,0.87194,n/a,
74,9212.43801,2435.59439,0.00000,0.00000,0.0000,0,2692.50654,883.09699,453.54643,3.32280,26.00910,27.84374,22.69451,0.87256,n/a,
75,561.51004,387.08270,0.00000,0.00000,0.0000,0,1477.30053,820.67270,448.12955,3.26476,10.23575,11.10010,8.70372,0.85033,n/a,
76,1005.72711,588.89785,0.00000,0.00000,0.0000,0,2036.55274,422.15273,450.18911,3.16862,12.43065,13.69131,10.24688,0.82432,n/a,
77,2534.94314,1272.56655,0.00000,0.00000,0.0000,0,1377.15138,1440.09341,453.64455,2.58132,16.91699,20.12636,11.95196,0.70651,n/a,
78,1300.35519,655.46548,0.00000,0.00000,0.0000,0,2578.85523,980.40891,451.68291,3.38131,13.54216,14.44442,11.90319,0.87897,n/a,
79,799.86429,486.75277,0.00000,0.00000,0.0000,0,1777.87307,1649.76235,451.52492,3.28631,11.51700,12.44742,9.85960,0.85609,n/a,
80,895.30090,522.94460,0.00000,0.00000,0.0000,0,2606.29054,1984.56472,452.36374,3.30270,11.95795,12.90188,10.27223,0.85903,n/a,
